,Method,Metric,Train,Test,Threshold,Rep
68,dss,sse,21233.54,16797.01,0.8,0
69,dss,crps,1685.5,1691.09,0.8,0
70,dss,dss,2894.85,2648.67,0.8,0
71,dss,is1,9940.85,9917.12,0.8,0
72,is1,sse,21565.0,16981.23,0.8,0
73,is1,crps,1739.52,1741.67,0.8,0
74,is1,dss,3350.98,2974.91,0.8,0
75,is1,is1,10115.69,10053.44,0.8,0
76,sse,sse,21565.0,16981.23,0.8,0
77,sse,crps,1739.52,1741.67,0.8,0
78,sse,dss,3350.98,2974.91,0.8,0
79,sse,is1,10115.69,10053.44,0.8,0
0,crps,sse,21615.34,16971.91,0.0,1
1,crps,crps,1740.8,1595.69,0.0,1
2,crps,dss,2828.13,2494.88,0.0,1
3,crps,is1,10205.6,9765.39,0.0,1
4,dss,sse,20702.89,16753.46,0.0,1
5,dss,crps,1706.53,1595.68,0.0,1
6,dss,dss,2895.48,2473.11,0.0,1
7,dss,is1,10013.36,9755.76,0.0,1
8,is1,sse,22149.92,16755.09,0.0,1
9,is1,crps,1792.05,1629.23,0.0,1
10,is1,dss,2998.86,2600.27,0.0,1
11,is1,is1,10275.49,9702.8,0.0,1
12,sse,sse,22012.62,16735.22,0.0,1
13,sse,crps,1775.12,1615.53,0.0,1
14,sse,dss,3103.27,2807.95,0.0,1
15,sse,is1,10201.01,9714.64,0.0,1
16,crps,sse,21389.86,17055.92,0.1,1
17,crps,crps,1731.82,1603.93,0.1,1
18,crps,dss,3077.07,2546.32,0.1,1
19,crps,is1,10124.7,9791.0,0.1,1
20,dss,sse,20615.03,17428.36,0.1,1
21,dss,crps,1683.2,1631.02,0.1,1
22,dss,dss,2829.04,2510.76,0.1,1
23,dss,is1,10061.0,9825.96,0.1,1
24,is1,sse,20690.17,17631.98,0.1,1
25,is1,crps,1758.59,1708.84,0.1,1
26,is1,dss,3179.85,3031.11,0.1,1
27,is1,is1,10171.18,9897.3,0.1,1
28,sse,sse,20690.17,17631.98,0.1,1
29,sse,crps,1758.59,1708.84,0.1,1
30,sse,dss,3179.85,3031.11,0.1,1
31,sse,is1,10171.18,9897.3,0.1,1
32,crps,sse,20299.49,17926.47,0.3,1
33,crps,crps,1736.74,1724.71,0.3,1
34,crps,dss,3170.96,3038.38,0.3,1
35,crps,is1,10107.34,9957.29,0.3,1
36,dss,sse,20625.68,17429.05,0.3,1
37,dss,crps,1684.96,1635.68,0.3,1
38,dss,dss,2658.61,2526.42,0.3,1
39,dss,is1,10050.14,9829.6,0.3,1
40,is1,sse,20299.49,17926.47,0.3,1
41,is1,crps,1736.74,1724.71,0.3,1
42,is1,dss,3170.96,3038.38,0.3,1
43,is1,is1,10107.34,9957.29,0.3,1
44,sse,sse,20299.49,17926.47,0.3,1
45,sse,crps,1736.74,1724.71,0.3,1
46,sse,dss,3170.96,3038.38,0.3,1
47,sse,is1,10107.34,9957.29,0.3,1
48,crps,sse,20299.49,17926.47,0.5,1
49,crps,crps,1736.74,1724.71,0.5,1
50,crps,dss,3170.96,3038.38,0.5,1
51,crps,is1,10107.34,9957.29,0.5,1
52,dss,sse,20552.84,17464.45,0.5,1
53,dss,crps,1706.69,1666.1,0.5,1
54,dss,dss,2829.08,2609.11,0.5,1
55,dss,is1,10049.83,9829.62,0.5,1
56,is1,sse,20299.49,17926.47,0.5,1
57,is1,crps,1736.74,1724.71,0.5,1
58,is1,dss,3170.96,3038.38,0.5,1
59,is1,is1,10107.34,9957.29,0.5,1
60,sse,sse,20299.49,17926.47,0.5,1
61,sse,crps,1736.74,1724.71,0.5,1
62,sse,dss,3170.96,3038.38,0.5,1
63,sse,is1,10107.34,9957.29,0.5,1
64,crps,sse,20299.49,17926.47,0.8,1
65,crps,crps,1736.74,1724.71,0.8,1
66,crps,dss,3170.96,3038.38,0.8,1
67,crps,is1,10107.34,9957.29,0.8,1
68,dss,sse,21008.59,18339.89,0.8,1
69,dss,crps,1770.07,1758.26,0.8,1
70,dss,dss,3271.47,2973.5,0.8,1
71,dss,is1,10328.96,10168.2,0.8,1
72,is1,sse,20299.49,17926.47,0.8,1
73,is1,crps,1736.74,1724.71,0.8,1
74,is1,dss,3170.96,3038.38,0.8,1
75,is1,is1,10107.34,9957.29,0.8,1
76,sse,sse,20299.49,17926.47,0.8,1
77,sse,crps,1736.74,1724.71,0.8,1
78,sse,dss,3170.96,3038.38,0.8,1
79,sse,is1,10107.34,9957.29,0.8,1
0,crps,sse,20143.64,18362.96,0.0,2
1,crps,crps,1730.29,1595.44,0.0,2
2,crps,dss,2726.73,2552.17,0.0,2
3,crps,is1,10039.27,9805.18,0.0,2
4,dss,sse,19810.97,17705.28,0.0,2
5,dss,crps,1720.4,1585.47,0.0,2
6,dss,dss,2669.83,2539.07,0.0,2
7,dss,is1,9972.25,9746.35,0.0,2
8,is1,sse,19648.55,18567.33,0.0,2
9,is1,crps,1726.78,1619.83,0.0,2
10,is1,dss,2855.86,2659.89,0.0,2
11,is1,is1,10108.11,9750.74,0.0,2
12,sse,sse,19906.14,18080.46,0.0,2
13,sse,crps,1758.33,1623.6,0.0,2
14,sse,dss,3005.36,2887.02,0.0,2
15,sse,is1,10074.51,9806.17,0.0,2
16,crps,sse,20140.37,18458.78,0.1,2
17,crps,crps,1721.45,1609.7,0.1,2
18,crps,dss,2855.5,2629.96,0.1,2
19,crps,is1,10013.02,9826.6,0.1,2
20,dss,sse,19777.18,17719.07,0.1,2
21,dss,crps,1711.25,1591.09,0.1,2
22,dss,dss,2639.06,2560.49,0.1,2
23,dss,is1,9948.68,9759.0,0.1,2
24,is1,sse,19502.28,18680.58,0.1,2
25,is1,crps,1764.66,1696.72,0.1,2
26,is1,dss,3153.33,3149.0,0.1,2
27,is1,is1,10100.54,9886.24,0.1,2
28,sse,sse,19852.11,18249.41,0.1,2
29,sse,crps,1777.49,1678.07,0.1,2
30,sse,dss,3127.37,3152.21,0.1,2
31,sse,is1,10073.32,9894.54,0.1,2
32,crps,sse,19176.97,19084.58,0.3,2
33,crps,crps,1746.35,1717.01,0.3,2
34,crps,dss,3086.3,3180.6,0.3,2
35,crps,is1,10001.32,10019.46,0.3,2
36,dss,sse,18276.98,19895.86,0.3,2
37,dss,crps,1648.13,1670.86,0.3,2
38,dss,dss,2549.61,2614.63,0.3,2
39,dss,is1,9844.16,10054.15,0.3,2
40,is1,sse,18327.74,19699.88,0.3,2
41,is1,crps,1710.29,1744.81,0.3,2
42,is1,dss,3016.23,3201.51,0.3,2
43,is1,is1,9886.08,10122.76,0.3,2
44,sse,sse,19176.97,19084.58,0.3,2
45,sse,crps,1746.35,1717.01,0.3,2
46,sse,dss,3086.3,3180.6,0.3,2
47,sse,is1,10001.32,10019.46,0.3,2
48,crps,sse,18327.74,19699.88,0.5,2
49,crps,crps,1710.29,1744.81,0.5,2
50,crps,dss,3016.23,3201.51,0.5,2
51,crps,is1,9886.08,10122.76,0.5,2
52,dss,sse,18272.92,19897.89,0.5,2
53,dss,crps,1656.29,1681.81,0.5,2
54,dss,dss,2581.7,2660.6,0.5,2
55,dss,is1,9860.39,10079.39,0.5,2
56,is1,sse,18327.74,19699.88,0.5,2
57,is1,crps,1710.29,1744.81,0.5,2
58,is1,dss,3016.23,3201.51,0.5,2
59,is1,is1,9886.08,10122.76,0.5,2
60,sse,sse,19176.97,19084.58,0.5,2
61,sse,crps,1746.35,1717.01,0.5,2
62,sse,dss,3086.3,3180.6,0.5,2
63,sse,is1,10001.32,10019.46,0.5,2
64,crps,sse,18327.74,19699.88,0.8,2
65,crps,crps,1710.29,1744.81,0.8,2
66,crps,dss,3016.23,3201.51,0.8,2
67,crps,is1,9886.08,10122.76,0.8,2
68,dss,sse,22014.46,23968.54,0.8,2
69,dss,crps,1847.84,1920.96,0.8,2
70,dss,dss,3022.88,3031.24,0.8,2
71,dss,is1,11046.0,11150.65,0.8,2
72,is1,sse,18327.74,19699.88,0.8,2
73,is1,crps,1710.29,1744.81,0.8,2
74,is1,dss,3016.23,3201.51,0.8,2
75,is1,is1,9886.08,10122.76,0.8,2
76,sse,sse,18327.74,19699.88,0.8,2
77,sse,crps,1710.29,1744.81,0.8,2
78,sse,dss,3016.23,3201.51,0.8,2
79,sse,is1,9886.08,10122.76,0.8,2
0,crps,sse,17771.28,19379.26,0.0,3
1,crps,crps,1655.74,1626.77,0.0,3
2,crps,dss,2554.74,2607.27,0.0,3
3,crps,is1,9934.62,9910.6,0.0,3
4,dss,sse,18045.82,19739.22,0.0,3
5,dss,crps,1657.08,1639.16,0.0,3
6,dss,dss,2594.62,2518.66,0.0,3
7,dss,is1,9855.55,9986.13,0.0,3
8,is1,sse,18022.71,19418.1,0.0,3
9,is1,crps,1685.97,1650.72,0.0,3
10,is1,dss,2773.28,2598.63,0.0,3
11,is1,is1,10016.82,9823.08,0.0,3
12,sse,sse,18163.52,19253.14,0.0,3
13,sse,crps,1689.33,1644.34,0.0,3
14,sse,dss,2932.87,2813.61,0.0,3
15,sse,is1,10078.89,9937.37,0.0,3
16,crps,sse,17757.42,19387.87,0.1,3
17,crps,crps,1650.34,1630.32,0.1,3
18,crps,dss,2536.59,2619.92,0.1,3
19,crps,is1,9918.39,9919.36,0.1,3
20,dss,sse,17159.74,20657.2,0.1,3
21,dss,crps,1616.16,1677.64,0.1,3
22,dss,dss,2517.95,2577.66,0.1,3
23,dss,is1,9682.03,10108.84,0.1,3
24,is1,sse,17925.73,19735.13,0.1,3
25,is1,crps,1731.2,1717.22,0.1,3
26,is1,dss,3065.48,3193.49,0.1,3
27,is1,is1,10022.61,10011.12,0.1,3
28,sse,sse,17941.24,19567.46,0.1,3
29,sse,crps,1726.37,1716.56,0.1,3
30,sse,dss,3064.02,3185.26,0.1,3
31,sse,is1,10041.04,10031.09,0.1,3
32,crps,sse,17175.21,21048.03,0.3,3
33,crps,crps,1695.21,1767.93,0.3,3
34,crps,dss,3018.45,3241.97,0.3,3
35,crps,is1,9830.61,10258.71,0.3,3
36,dss,sse,17159.74,20657.2,0.3,3
37,dss,crps,1616.16,1677.64,0.3,3
38,dss,dss,2517.95,2577.66,0.3,3
39,dss,is1,9682.03,10108.84,0.3,3
40,is1,sse,17175.21,21048.03,0.3,3
41,is1,crps,1695.21,1767.93,0.3,3
42,is1,dss,3018.45,3241.97,0.3,3
43,is1,is1,9830.61,10258.71,0.3,3
44,sse,sse,17941.24,19567.46,0.3,3
45,sse,crps,1726.37,1716.56,0.3,3
46,sse,dss,3064.02,3185.26,0.3,3
47,sse,is1,10041.04,10031.09,0.3,3
48,crps,sse,17175.21,21048.03,0.5,3
49,crps,crps,1695.21,1767.93,0.5,3
50,crps,dss,3018.45,3241.97,0.5,3
51,crps,is1,9830.61,10258.71,0.5,3
52,dss,sse,17001.81,20813.35,0.5,3
53,dss,crps,1611.1,1682.88,0.5,3
54,dss,dss,2480.77,2633.06,0.5,3
55,dss,is1,9681.29,10110.83,0.5,3
56,is1,sse,17175.21,21048.03,0.5,3
57,is1,crps,1695.21,1767.93,0.5,3
58,is1,dss,3018.45,3241.97,0.5,3
59,is1,is1,9830.61,10258.71,0.5,3
60,sse,sse,17175.21,21048.03,0.5,3
61,sse,crps,1695.21,1767.93,0.5,3
62,sse,dss,3018.45,3241.97,0.5,3
63,sse,is1,9830.61,10258.71,0.5,3
64,crps,sse,17175.21,21048.03,0.8,3
65,crps,crps,1695.21,1767.93,0.8,3
66,crps,dss,3018.45,3241.97,0.8,3
67,crps,is1,9830.61,10258.71,0.8,3
68,dss,sse,20891.92,24942.05,0.8,3
69,dss,crps,1834.37,1914.41,0.8,3
70,dss,dss,2923.28,3040.91,0.8,3
71,dss,is1,10914.26,11156.13,0.8,3
72,is1,sse,17175.21,21048.03,0.8,3
73,is1,crps,1695.21,1767.93,0.8,3
74,is1,dss,3018.45,3241.97,0.8,3
75,is1,is1,9830.61,10258.71,0.8,3
76,sse,sse,17175.21,21048.03,0.8,3
77,sse,crps,1695.21,1767.93,0.8,3
78,sse,dss,3018.45,3241.97,0.8,3
79,sse,is1,9830.61,10258.71,0.8,3
0,crps,sse,20504.24,17409.66,0.0,4
1,crps,crps,1676.83,1634.34,0.0,4
2,crps,dss,3081.01,2544.62,0.0,4
3,crps,is1,9976.71,9872.16,0.0,4
4,dss,sse,19918.26,16579.99,0.0,4
5,dss,crps,1662.77,1611.57,0.0,4
6,dss,dss,2803.97,2459.28,0.0,4
7,dss,is1,10006.58,9660.95,0.0,4
8,is1,sse,20416.94,17525.35,0.0,4
9,is1,crps,1671.96,1648.86,0.0,4
10,is1,dss,2779.46,2542.62,0.0,4
11,is1,is1,9957.13,9816.27,0.0,4
12,sse,sse,20270.96,16376.08,0.0,4
13,sse,crps,1745.53,1651.77,0.0,4
14,sse,dss,3431.29,2757.84,0.0,4
15,sse,is1,10145.37,9746.19,0.0,4
16,crps,sse,20493.25,17416.18,0.1,4
17,crps,crps,1672.95,1637.11,0.1,4
18,crps,dss,3024.86,2560.59,0.1,4
19,crps,is1,9963.6,9876.17,0.1,4
20,dss,sse,20475.79,18146.46,0.1,4
21,dss,crps,1710.28,1705.3,0.1,4
22,dss,dss,3109.75,2635.83,0.1,4
23,dss,is1,10015.33,10032.59,0.1,4
24,is1,sse,21043.82,17708.47,0.1,4
25,is1,crps,1775.85,1718.96,0.1,4
26,is1,dss,3599.65,2865.2,0.1,4
27,is1,is1,10212.71,10027.72,0.1,4
28,sse,sse,20514.92,16657.93,0.1,4
29,sse,crps,1761.3,1683.63,0.1,4
30,sse,dss,3597.81,2831.27,0.1,4
31,sse,is1,10215.77,9825.45,0.1,4
32,crps,sse,20483.09,18147.73,0.3,4
33,crps,crps,1749.16,1739.43,0.3,4
34,crps,dss,3587.79,2877.51,0.3,4
35,crps,is1,10092.01,10119.21,0.3,4
36,dss,sse,20475.79,18146.46,0.3,4
37,dss,crps,1710.28,1705.3,0.3,4
38,dss,dss,3109.75,2635.83,0.3,4
39,dss,is1,10015.33,10032.59,0.3,4
40,is1,sse,20483.09,18147.73,0.3,4
41,is1,crps,1749.16,1739.43,0.3,4
42,is1,dss,3587.79,2877.51,0.3,4
43,is1,is1,10092.01,10119.21,0.3,4
44,sse,sse,20483.09,18147.73,0.3,4
45,sse,crps,1749.16,1739.43,0.3,4
46,sse,dss,3587.79,2877.51,0.3,4
47,sse,is1,10092.01,10119.21,0.3,4
48,crps,sse,20483.09,18147.73,0.5,4
49,crps,crps,1749.16,1739.43,0.5,4
50,crps,dss,3587.79,2877.51,0.5,4
51,crps,is1,10092.01,10119.21,0.5,4
52,dss,sse,20475.79,18146.46,0.5,4
53,dss,crps,1710.28,1705.3,0.5,4
54,dss,dss,3109.75,2635.83,0.5,4
55,dss,is1,10015.33,10032.59,0.5,4
56,is1,sse,20483.09,18147.73,0.5,4
57,is1,crps,1749.16,1739.43,0.5,4
58,is1,dss,3587.79,2877.51,0.5,4
59,is1,is1,10092.01,10119.21,0.5,4
60,sse,sse,20483.09,18147.73,0.5,4
61,sse,crps,1749.16,1739.43,0.5,4
62,sse,dss,3587.79,2877.51,0.5,4
63,sse,is1,10092.01,10119.21,0.5,4
64,crps,sse,20483.09,18147.73,0.8,4
65,crps,crps,1749.16,1739.43,0.8,4
66,crps,dss,3587.79,2877.51,0.8,4
67,crps,is1,10092.01,10119.21,0.8,4
68,dss,sse,20483.09,18147.73,0.8,4
69,dss,crps,1749.16,1739.43,0.8,4
70,dss,dss,3587.79,2877.51,0.8,4
71,dss,is1,10092.01,10119.21,0.8,4
72,is1,sse,20483.09,18147.73,0.8,4
73,is1,crps,1749.16,1739.43,0.8,4
74,is1,dss,3587.79,2877.51,0.8,4
75,is1,is1,10092.01,10119.21,0.8,4
76,sse,sse,20483.09,18147.73,0.8,4
77,sse,crps,1749.16,1739.43,0.8,4
78,sse,dss,3587.79,2877.51,0.8,4
79,sse,is1,10092.01,10119.21,0.8,4
0,crps,sse,18855.7,18792.5,0.0,5
1,crps,crps,1695.76,1602.35,0.0,5
2,crps,dss,2988.12,2536.19,0.0,5
3,crps,is1,10148.5,9820.95,0.0,5
4,dss,sse,19007.69,18414.45,0.0,5
5,dss,crps,1687.4,1606.91,0.0,5
6,dss,dss,2686.75,2539.6,0.0,5
7,dss,is1,9983.76,9824.67,0.0,5
8,is1,sse,19492.11,18671.54,0.0,5
9,is1,crps,1735.68,1621.4,0.0,5
10,is1,dss,2790.84,2614.28,0.0,5
11,is1,is1,10106.81,9707.63,0.0,5
12,sse,sse,21339.95,17742.1,0.0,5
13,sse,crps,1802.48,1613.35,0.0,5
14,sse,dss,3102.31,2788.52,0.0,5
15,sse,is1,10388.43,9719.33,0.0,5
16,crps,sse,19069.79,18969.83,0.1,5
17,crps,crps,1699.48,1614.72,0.1,5
18,crps,dss,2872.72,2650.48,0.1,5
19,crps,is1,10171.1,9864.19,0.1,5
20,dss,sse,17832.87,19807.1,0.1,5
21,dss,crps,1648.24,1661.64,0.1,5
22,dss,dss,2632.08,2598.13,0.1,5
23,dss,is1,9801.74,10001.18,0.1,5
24,is1,sse,19206.84,19032.07,0.1,5
25,is1,crps,1771.53,1694.46,0.1,5
26,is1,dss,3159.82,3145.8,0.1,5
27,is1,is1,10218.46,9831.23,0.1,5
28,sse,sse,21280.14,18041.39,0.1,5
29,sse,crps,1832.69,1669.83,0.1,5
30,sse,dss,3213.87,3136.14,0.1,5
31,sse,is1,10434.91,9837.26,0.1,5
32,crps,sse,18793.42,19797.03,0.3,5
33,crps,crps,1741.26,1739.08,0.3,5
34,crps,dss,3095.48,3187.1,0.3,5
35,crps,is1,10115.27,10070.66,0.3,5
36,dss,sse,17831.09,19807.43,0.3,5
37,dss,crps,1653.88,1667.98,0.3,5
38,dss,dss,2641.89,2628.37,0.3,5
39,dss,is1,9802.9,10016.41,0.3,5
40,is1,sse,18793.42,19797.03,0.3,5
41,is1,crps,1741.26,1739.08,0.3,5
42,is1,dss,3095.48,3187.1,0.3,5
43,is1,is1,10115.27,10070.66,0.3,5
44,sse,sse,18793.42,19797.03,0.3,5
45,sse,crps,1741.26,1739.08,0.3,5
46,sse,dss,3095.48,3187.1,0.3,5
47,sse,is1,10115.27,10070.66,0.3,5
48,crps,sse,18793.42,19797.03,0.5,5
49,crps,crps,1741.26,1739.08,0.5,5
50,crps,dss,3095.48,3187.1,0.5,5
51,crps,is1,10115.27,10070.66,0.5,5
52,dss,sse,17831.09,19807.43,0.5,5
53,dss,crps,1653.88,1667.98,0.5,5
54,dss,dss,2641.89,2628.37,0.5,5
55,dss,is1,9802.9,10016.41,0.5,5
56,is1,sse,18793.42,19797.03,0.5,5
57,is1,crps,1741.26,1739.08,0.5,5
58,is1,dss,3095.48,3187.1,0.5,5
59,is1,is1,10115.27,10070.66,0.5,5
60,sse,sse,18793.42,19797.03,0.5,5
61,sse,crps,1741.26,1739.08,0.5,5
62,sse,dss,3095.48,3187.1,0.5,5
63,sse,is1,10115.27,10070.66,0.5,5
64,crps,sse,18793.42,19797.03,0.8,5
65,crps,crps,1741.26,1739.08,0.8,5
66,crps,dss,3095.48,3187.1,0.8,5
67,crps,is1,10115.27,10070.66,0.8,5
68,dss,sse,21754.31,24178.09,0.8,5
69,dss,crps,1843.89,1918.46,0.8,5
70,dss,dss,3004.6,3020.78,0.8,5
71,dss,is1,10923.26,11230.03,0.8,5
72,is1,sse,18793.42,19797.03,0.8,5
73,is1,crps,1741.26,1739.08,0.8,5
74,is1,dss,3095.48,3187.1,0.8,5
75,is1,is1,10115.27,10070.66,0.8,5
76,sse,sse,18793.42,19797.03,0.8,5
77,sse,crps,1741.26,1739.08,0.8,5
78,sse,dss,3095.48,3187.1,0.8,5
79,sse,is1,10115.27,10070.66,0.8,5
0,crps,sse,21132.45,16928.01,0.0,6
1,crps,crps,1694.16,1621.53,0.0,6
2,crps,dss,2787.98,2495.02,0.0,6
3,crps,is1,10078.78,9767.47,0.0,6
4,dss,sse,20927.83,16933.91,0.0,6
5,dss,crps,1686.34,1629.66,0.0,6
6,dss,dss,2840.57,2484.96,0.0,6
7,dss,is1,10045.12,9821.86,0.0,6
8,is1,sse,21284.15,16833.18,0.0,6
9,is1,crps,1719.2,1654.96,0.0,6
10,is1,dss,2983.5,2574.74,0.0,6
11,is1,is1,10030.87,9737.22,0.0,6
12,sse,sse,21259.48,16786.28,0.0,6
13,sse,crps,1717.33,1617.25,0.0,6
14,sse,dss,2970.98,2620.51,0.0,6
15,sse,is1,10120.54,9750.46,0.0,6
16,crps,sse,20931.8,17160.44,0.1,6
17,crps,crps,1680.82,1640.08,0.1,6
18,crps,dss,2763.4,2519.41,0.1,6
19,crps,is1,10003.27,9866.09,0.1,6
20,dss,sse,20903.41,17443.89,0.1,6
21,dss,crps,1667.27,1665.93,0.1,6
22,dss,dss,2737.05,2542.47,0.1,6
23,dss,is1,10043.38,9941.89,0.1,6
24,is1,sse,20507.59,17366.52,0.1,6
25,is1,crps,1722.64,1729.67,0.1,6
26,is1,dss,3287.25,2886.0,0.1,6
27,is1,is1,10049.14,9937.95,0.1,6
28,sse,sse,20841.75,17486.64,0.1,6
29,sse,crps,1734.48,1738.48,0.1,6
30,sse,dss,3308.48,2898.67,0.1,6
31,sse,is1,10141.51,9987.37,0.1,6
32,crps,sse,20841.75,17486.64,0.3,6
33,crps,crps,1734.48,1738.48,0.3,6
34,crps,dss,3308.48,2898.67,0.3,6
35,crps,is1,10141.51,9987.37,0.3,6
36,dss,sse,20903.41,17443.89,0.3,6
37,dss,crps,1667.27,1665.93,0.3,6
38,dss,dss,2737.05,2542.47,0.3,6
39,dss,is1,10043.38,9941.89,0.3,6
40,is1,sse,20841.75,17486.64,0.3,6
41,is1,crps,1734.48,1738.48,0.3,6
42,is1,dss,3308.48,2898.67,0.3,6
43,is1,is1,10141.51,9987.37,0.3,6
44,sse,sse,20841.75,17486.64,0.3,6
45,sse,crps,1734.48,1738.48,0.3,6
46,sse,dss,3308.48,2898.67,0.3,6
47,sse,is1,10141.51,9987.37,0.3,6
48,crps,sse,20841.75,17486.64,0.5,6
49,crps,crps,1734.48,1738.48,0.5,6
50,crps,dss,3308.48,2898.67,0.5,6
51,crps,is1,10141.51,9987.37,0.5,6
52,dss,sse,20871.02,17476.45,0.5,6
53,dss,crps,1699.49,1700.06,0.5,6
54,dss,dss,2904.46,2639.0,0.5,6
55,dss,is1,10052.99,9944.45,0.5,6
56,is1,sse,20841.75,17486.64,0.5,6
57,is1,crps,1734.48,1738.48,0.5,6
58,is1,dss,3308.48,2898.67,0.5,6
59,is1,is1,10141.51,9987.37,0.5,6
60,sse,sse,20841.75,17486.64,0.5,6
61,sse,crps,1734.48,1738.48,0.5,6
62,sse,dss,3308.48,2898.67,0.5,6
63,sse,is1,10141.51,9987.37,0.5,6
64,crps,sse,20841.75,17486.64,0.8,6
65,crps,crps,1734.48,1738.48,0.8,6
66,crps,dss,3308.48,2898.67,0.8,6
67,crps,is1,10141.51,9987.37,0.8,6
68,dss,sse,20841.75,17486.64,0.8,6
69,dss,crps,1734.48,1738.48,0.8,6
70,dss,dss,3308.48,2898.67,0.8,6
71,dss,is1,10141.51,9987.37,0.8,6
72,is1,sse,20841.75,17486.64,0.8,6
73,is1,crps,1734.48,1738.48,0.8,6
74,is1,dss,3308.48,2898.67,0.8,6
75,is1,is1,10141.51,9987.37,0.8,6
76,sse,sse,20841.75,17486.64,0.8,6
77,sse,crps,1734.48,1738.48,0.8,6
78,sse,dss,3308.48,2898.67,0.8,6
79,sse,is1,10141.51,9987.37,0.8,6
0,crps,sse,20297.37,16287.04,0.0,7
1,crps,crps,1690.75,1581.97,0.0,7
2,crps,dss,2774.73,2447.49,0.0,7
3,crps,is1,10169.68,9545.07,0.0,7
4,dss,sse,20486.62,17111.45,0.0,7
5,dss,crps,1686.47,1624.28,0.0,7
6,dss,dss,2751.51,2442.6,0.0,7
7,dss,is1,10137.64,9678.24,0.0,7
8,is1,sse,20319.93,16966.96,0.0,7
9,is1,crps,1728.37,1637.46,0.0,7
10,is1,dss,2908.11,2565.03,0.0,7
11,is1,is1,10210.97,9651.32,0.0,7
12,sse,sse,21097.2,16562.37,0.0,7
13,sse,crps,1743.83,1619.86,0.0,7
14,sse,dss,2897.72,2548.53,0.0,7
15,sse,is1,10237.39,9615.91,0.0,7
16,crps,sse,20190.85,16368.55,0.1,7
17,crps,crps,1680.17,1591.66,0.1,7
18,crps,dss,2845.55,2642.9,0.1,7
19,crps,is1,10072.45,9589.0,0.1,7
20,dss,sse,20538.69,17689.36,0.1,7
