,Method,Metric,Train,Test,Threshold,Rep
26,is1,dss,747.38,669.68,0.1,2
27,is1,is1,2342.03,2475.99,0.1,2
28,sse,sse,4307.86,3933.9,0.1,2
29,sse,crps,464.04,408.33,0.1,2
30,sse,dss,721.07,665.68,0.1,2
31,sse,is1,2279.99,2474.68,0.1,2
32,crps,sse,4113.02,4089.58,0.3,2
33,crps,crps,459.31,414.69,0.3,2
34,crps,dss,728.56,674.6,0.3,2
35,crps,is1,2281.41,2498.2,0.3,2
36,dss,sse,3736.71,4205.86,0.3,2
37,dss,crps,430.63,426.23,0.3,2
38,dss,dss,701.46,684.78,0.3,2
39,dss,is1,2245.23,2525.38,0.3,2
40,is1,sse,4626.79,4262.35,0.3,2
41,is1,crps,465.65,427.31,0.3,2
42,is1,dss,716.31,684.94,0.3,2
43,is1,is1,2289.68,2525.34,0.3,2
44,sse,sse,3736.71,4205.86,0.3,2
45,sse,crps,430.63,426.23,0.3,2
46,sse,dss,701.46,684.78,0.3,2
47,sse,is1,2245.23,2525.38,0.3,2
48,crps,sse,3736.71,4205.86,0.5,2
49,crps,crps,430.63,426.23,0.5,2
50,crps,dss,701.46,684.78,0.5,2
51,crps,is1,2245.23,2525.38,0.5,2
52,dss,sse,3736.71,4205.86,0.5,2
53,dss,crps,430.63,426.23,0.5,2
54,dss,dss,701.46,684.78,0.5,2
55,dss,is1,2245.23,2525.38,0.5,2
56,is1,sse,4626.79,4262.35,0.5,2
57,is1,crps,465.65,427.31,0.5,2
58,is1,dss,716.31,684.94,0.5,2
59,is1,is1,2289.68,2525.34,0.5,2
60,sse,sse,3736.71,4205.86,0.5,2
61,sse,crps,430.63,426.23,0.5,2
62,sse,dss,701.46,684.78,0.5,2
63,sse,is1,2245.23,2525.38,0.5,2
64,crps,sse,3736.71,4205.86,0.8,2
65,crps,crps,430.63,426.23,0.8,2
66,crps,dss,701.46,684.78,0.8,2
67,crps,is1,2245.23,2525.38,0.8,2
68,dss,sse,5332.7,5969.84,0.8,2
69,dss,crps,500.14,504.87,0.8,2
70,dss,dss,756.74,738.34,0.8,2
71,dss,is1,2515.08,2760.66,0.8,2
72,is1,sse,4626.79,4262.35,0.8,2
73,is1,crps,465.65,427.31,0.8,2
74,is1,dss,716.31,684.94,0.8,2
75,is1,is1,2289.68,2525.34,0.8,2
76,sse,sse,3736.71,4205.86,0.8,2
77,sse,crps,430.63,426.23,0.8,2
78,sse,dss,701.46,684.78,0.8,2
79,sse,is1,2245.23,2525.38,0.8,2
0,crps,sse,4439.25,4255.38,0.0,3
1,crps,crps,480.9,402.51,0.0,3
2,crps,dss,776.81,633.74,0.0,3
3,crps,is1,2646.82,2290.53,0.0,3
4,dss,sse,4302.29,4627.71,0.0,3
5,dss,crps,486.56,409.25,0.0,3
6,dss,dss,775.81,624.94,0.0,3
7,dss,is1,2662.4,2282.85,0.0,3
8,is1,sse,4207.25,4674.99,0.0,3
9,is1,crps,471.66,415.08,0.0,3
10,is1,dss,750.23,641.91,0.0,3
11,is1,is1,2516.03,2278.63,0.0,3
12,sse,sse,4583.46,4243.47,0.0,3
13,sse,crps,488.45,404.21,0.0,3
14,sse,dss,783.08,633.9,0.0,3
15,sse,is1,2659.24,2292.7,0.0,3
16,crps,sse,4409.57,4303.34,0.1,3
17,crps,crps,476.46,410.84,0.1,3
18,crps,dss,754.94,651.07,0.1,3
19,crps,is1,2643.1,2305.43,0.1,3
20,dss,sse,4187.49,4686.42,0.1,3
21,dss,crps,478.4,420.35,0.1,3
22,dss,dss,752.0,646.67,0.1,3
23,dss,is1,2638.7,2314.33,0.1,3
24,is1,sse,4154.68,4756.76,0.1,3
25,is1,crps,462.53,428.68,0.1,3
26,is1,dss,731.16,665.93,0.1,3
27,is1,is1,2518.85,2319.29,0.1,3
28,sse,sse,4553.79,4291.42,0.1,3
29,sse,crps,484.02,412.53,0.1,3
30,sse,dss,761.22,651.23,0.1,3
31,sse,is1,2655.51,2307.6,0.1,3
32,crps,sse,4409.57,4303.34,0.3,3
33,crps,crps,476.46,410.84,0.3,3
34,crps,dss,754.94,651.07,0.3,3
35,crps,is1,2643.1,2305.43,0.3,3
36,dss,sse,4111.03,4766.67,0.3,3
37,dss,crps,456.99,436.67,0.3,3
38,dss,dss,732.96,667.29,0.3,3
39,dss,is1,2471.33,2394.12,0.3,3
40,is1,sse,4154.68,4756.76,0.3,3
41,is1,crps,462.53,428.68,0.3,3
42,is1,dss,731.16,665.93,0.3,3
43,is1,is1,2518.85,2319.29,0.3,3
44,sse,sse,4298.22,4413.92,0.3,3
45,sse,crps,468.59,423.93,0.3,3
46,sse,dss,735.1,674.99,0.3,3
47,sse,is1,2576.29,2341.51,0.3,3
48,crps,sse,4298.22,4413.92,0.5,3
49,crps,crps,468.59,423.93,0.5,3
50,crps,dss,735.1,674.99,0.5,3
51,crps,is1,2576.29,2341.51,0.5,3
52,dss,sse,4111.03,4766.67,0.5,3
53,dss,crps,456.99,436.67,0.5,3
54,dss,dss,732.96,667.29,0.5,3
55,dss,is1,2471.33,2394.12,0.5,3
56,is1,sse,4154.68,4756.76,0.5,3
57,is1,crps,462.53,428.68,0.5,3
58,is1,dss,731.16,665.93,0.5,3
59,is1,is1,2518.85,2319.29,0.5,3
60,sse,sse,4298.22,4413.92,0.5,3
61,sse,crps,468.59,423.93,0.5,3
62,sse,dss,735.1,674.99,0.5,3
63,sse,is1,2576.29,2341.51,0.5,3
64,crps,sse,4205.91,4580.71,0.8,3
65,crps,crps,458.31,430.97,0.8,3
66,crps,dss,734.22,684.59,0.8,3
67,crps,is1,2487.78,2409.76,0.8,3
68,dss,sse,4111.03,4766.67,0.8,3
69,dss,crps,456.99,436.67,0.8,3
70,dss,dss,732.96,667.29,0.8,3
71,dss,is1,2471.33,2394.12,0.8,3
72,is1,sse,4154.68,4756.76,0.8,3
73,is1,crps,462.53,428.68,0.8,3
74,is1,dss,731.16,665.93,0.8,3
75,is1,is1,2518.85,2319.29,0.8,3
76,sse,sse,4205.91,4580.71,0.8,3
77,sse,crps,458.31,430.97,0.8,3
78,sse,dss,734.22,684.59,0.8,3
79,sse,is1,2487.78,2409.76,0.8,3
0,crps,sse,4882.72,3376.53,0.0,4
1,crps,crps,467.82,387.41,0.0,4
2,crps,dss,804.33,636.75,0.0,4
3,crps,is1,2514.44,2319.58,0.0,4
4,dss,sse,4813.07,3433.27,0.0,4
5,dss,crps,467.67,392.27,0.0,4
6,dss,dss,882.18,632.15,0.0,4
7,dss,is1,2475.92,2315.15,0.0,4
8,is1,sse,4882.82,3424.84,0.0,4
9,is1,crps,471.8,391.67,0.0,4
10,is1,dss,762.64,651.84,0.0,4
11,is1,is1,2439.28,2287.11,0.0,4
12,sse,sse,4941.96,3365.81,0.0,4
13,sse,crps,465.35,388.29,0.0,4
14,sse,dss,798.57,638.0,0.0,4
15,sse,is1,2522.03,2310.86,0.0,4
16,crps,sse,4900.67,3390.02,0.1,4
17,crps,crps,469.81,390.99,0.1,4
18,crps,dss,802.11,642.86,0.1,4
19,crps,is1,2522.77,2320.36,0.1,4
20,dss,sse,4807.42,3456.3,0.1,4
21,dss,crps,461.51,399.79,0.1,4
22,dss,dss,778.86,651.57,0.1,4
23,dss,is1,2457.52,2326.86,0.1,4
24,is1,sse,4867.12,3443.91,0.1,4
25,is1,crps,465.35,396.33,0.1,4
26,is1,dss,751.58,659.05,0.1,4
27,is1,is1,2435.76,2298.49,0.1,4
28,sse,sse,4816.26,3416.33,0.1,4
29,sse,crps,457.27,406.57,0.1,4
30,sse,dss,751.04,664.02,0.1,4
31,sse,is1,2472.81,2374.31,0.1,4
32,crps,sse,4814.18,3462.65,0.3,4
33,crps,crps,459.83,399.48,0.3,4
34,crps,dss,782.68,655.13,0.3,4
35,crps,is1,2515.46,2322.65,0.3,4
36,dss,sse,4745.38,3509.13,0.3,4
37,dss,crps,457.08,404.45,0.3,4
38,dss,dss,768.29,657.87,0.3,4
39,dss,is1,2451.07,2327.85,0.3,4
40,is1,sse,4686.51,3518.6,0.3,4
41,is1,crps,449.14,406.17,0.3,4
42,is1,dss,727.53,666.84,0.3,4
43,is1,is1,2408.85,2327.85,0.3,4
44,sse,sse,4601.16,3535.47,0.3,4
45,sse,crps,444.46,416.61,0.3,4
46,sse,dss,708.69,676.25,0.3,4
47,sse,is1,2374.83,2384.12,0.3,4
48,crps,sse,4745.38,3509.13,0.5,4
49,crps,crps,457.08,404.45,0.5,4
50,crps,dss,768.29,657.87,0.5,4
51,crps,is1,2451.07,2327.85,0.5,4
52,dss,sse,4601.16,3535.47,0.5,4
53,dss,crps,444.46,416.61,0.5,4
54,dss,dss,708.69,676.25,0.5,4
55,dss,is1,2374.83,2384.12,0.5,4
56,is1,sse,4686.51,3518.6,0.5,4
57,is1,crps,449.14,406.17,0.5,4
58,is1,dss,727.53,666.84,0.5,4
59,is1,is1,2408.85,2327.85,0.5,4
60,sse,sse,4601.16,3535.47,0.5,4
61,sse,crps,444.46,416.61,0.5,4
62,sse,dss,708.69,676.25,0.5,4
63,sse,is1,2374.83,2384.12,0.5,4
64,crps,sse,4601.16,3535.47,0.8,4
65,crps,crps,444.46,416.61,0.8,4
66,crps,dss,708.69,676.25,0.8,4
67,crps,is1,2374.83,2384.12,0.8,4
68,dss,sse,6278.89,4825.19,0.8,4
69,dss,crps,519.58,477.66,0.8,4
70,dss,dss,768.34,724.72,0.8,4
71,dss,is1,2655.86,2620.14,0.8,4
72,is1,sse,4601.16,3535.47,0.8,4
73,is1,crps,444.46,416.61,0.8,4
74,is1,dss,708.69,676.25,0.8,4
75,is1,is1,2374.83,2384.12,0.8,4
76,sse,sse,4601.16,3535.47,0.8,4
77,sse,crps,444.46,416.61,0.8,4
78,sse,dss,708.69,676.25,0.8,4
79,sse,is1,2374.83,2384.12,0.8,4
0,crps,sse,4129.51,3863.65,0.0,5
1,crps,crps,459.75,386.83,0.0,5
2,crps,dss,767.88,654.06,0.0,5
3,crps,is1,2459.93,2288.15,0.0,5
4,dss,sse,3927.69,4069.37,0.0,5
5,dss,crps,453.27,401.79,0.0,5
6,dss,dss,761.7,653.07,0.0,5
7,dss,is1,2506.34,2292.94,0.0,5
8,is1,sse,3936.27,3954.1,0.0,5
9,is1,crps,455.54,389.5,0.0,5
10,is1,dss,792.22,683.62,0.0,5
11,is1,is1,2514.45,2245.54,0.0,5
12,sse,sse,4058.23,3864.47,0.0,5
13,sse,crps,456.79,389.63,0.0,5
14,sse,dss,756.6,654.04,0.0,5
15,sse,is1,2488.33,2284.3,0.0,5
16,crps,sse,4102.0,3900.96,0.1,5
17,crps,crps,456.02,393.89,0.1,5
18,crps,dss,730.16,671.04,0.1,5
19,crps,is1,2437.94,2316.55,0.1,5
20,dss,sse,3901.79,4090.86,0.1,5
21,dss,crps,447.76,405.75,0.1,5
22,dss,dss,745.2,661.91,0.1,5
23,dss,is1,2484.81,2307.63,0.1,5
24,is1,sse,3853.08,4029.57,0.1,5
25,is1,crps,446.88,401.43,0.1,5
26,is1,dss,739.96,760.46,0.1,5
27,is1,is1,2439.7,2294.04,0.1,5
28,sse,sse,4005.25,3938.31,0.1,5
29,sse,crps,452.11,400.79,0.1,5
30,sse,dss,738.12,750.48,0.1,5
31,sse,is1,2465.33,2317.19,0.1,5
32,crps,sse,3919.89,4064.43,0.3,5
33,crps,crps,448.51,409.94,0.3,5
34,crps,dss,728.49,767.22,0.3,5
35,crps,is1,2453.26,2328.29,0.3,5
36,dss,sse,4139.46,4481.87,0.3,5
37,dss,crps,453.18,439.89,0.3,5
38,dss,dss,710.65,699.08,0.3,5
39,dss,is1,2486.52,2381.54,0.3,5
40,is1,sse,3919.89,4064.43,0.3,5
41,is1,crps,448.51,409.94,0.3,5
42,is1,dss,728.49,767.22,0.3,5
43,is1,is1,2453.26,2328.29,0.3,5
44,sse,sse,3993.99,3982.88,0.3,5
45,sse,crps,451.65,406.36,0.3,5
46,sse,dss,734.58,756.56,0.3,5
47,sse,is1,2454.36,2327.7,0.3,5
48,crps,sse,3919.89,4064.43,0.5,5
49,crps,crps,448.51,409.94,0.5,5
50,crps,dss,728.49,767.22,0.5,5
51,crps,is1,2453.26,2328.29,0.5,5
52,dss,sse,4139.46,4481.87,0.5,5
53,dss,crps,453.18,439.89,0.5,5
54,dss,dss,710.65,699.08,0.5,5
55,dss,is1,2486.52,2381.54,0.5,5
56,is1,sse,3919.89,4064.43,0.5,5
57,is1,crps,448.51,409.94,0.5,5
58,is1,dss,728.49,767.22,0.5,5
59,is1,is1,2453.26,2328.29,0.5,5
60,sse,sse,3919.89,4064.43,0.5,5
61,sse,crps,448.51,409.94,0.5,5
62,sse,dss,728.49,767.22,0.5,5
63,sse,is1,2453.26,2328.29,0.5,5
64,crps,sse,3919.89,4064.43,0.8,5
65,crps,crps,448.51,409.94,0.8,5
66,crps,dss,728.49,767.22,0.8,5
67,crps,is1,2453.26,2328.29,0.8,5
68,dss,sse,5305.9,6095.22,0.8,5
69,dss,crps,495.55,517.53,0.8,5
70,dss,dss,746.67,760.04,0.8,5
71,dss,is1,2689.32,2661.23,0.8,5
72,is1,sse,3919.89,4064.43,0.8,5
73,is1,crps,448.51,409.94,0.8,5
74,is1,dss,728.49,767.22,0.8,5
75,is1,is1,2453.26,2328.29,0.8,5
76,sse,sse,3919.89,4064.43,0.8,5
77,sse,crps,448.51,409.94,0.8,5
78,sse,dss,728.49,767.22,0.8,5
79,sse,is1,2453.26,2328.29,0.8,5
0,crps,sse,4701.27,3523.35,0.0,6
1,crps,crps,477.26,385.29,0.0,6
2,crps,dss,741.97,652.7,0.0,6
3,crps,is1,2572.98,2229.3,0.0,6
4,dss,sse,4583.02,3521.62,0.0,6
5,dss,crps,473.44,383.46,0.0,6
6,dss,dss,748.72,639.08,0.0,6
7,dss,is1,2608.18,2227.57,0.0,6
8,is1,sse,4506.93,3712.71,0.0,6
9,is1,crps,471.18,389.73,0.0,6
10,is1,dss,743.59,658.29,0.0,6
11,is1,is1,2571.38,2204.98,0.0,6
12,sse,sse,4574.71,3499.46,0.0,6
13,sse,crps,460.26,387.65,0.0,6
14,sse,dss,727.55,650.47,0.0,6
15,sse,is1,2539.4,2231.58,0.0,6
16,crps,sse,4695.23,3553.59,0.1,6
17,crps,crps,474.85,392.02,0.1,6
18,crps,dss,737.83,663.03,0.1,6
19,crps,is1,2570.28,2246.11,0.1,6
20,dss,sse,4582.11,3541.66,0.1,6
21,dss,crps,470.33,388.97,0.1,6
22,dss,dss,737.6,654.09,0.1,6
23,dss,is1,2606.38,2233.81,0.1,6
24,is1,sse,4507.62,3761.39,0.1,6
25,is1,crps,470.76,397.96,0.1,6
26,is1,dss,741.44,673.11,0.1,6
27,is1,is1,2582.69,2228.17,0.1,6
28,sse,sse,4572.99,3535.73,0.1,6
29,sse,crps,457.9,395.12,0.1,6
30,sse,dss,724.1,661.77,0.1,6
31,sse,is1,2536.74,2259.04,0.1,6
32,crps,sse,4695.23,3553.59,0.3,6
33,crps,crps,474.85,392.02,0.3,6
34,crps,dss,737.83,663.03,0.3,6
35,crps,is1,2570.28,2246.11,0.3,6
36,dss,sse,4451.76,3619.19,0.3,6
37,dss,crps,456.22,402.95,0.3,6
38,dss,dss,730.83,669.88,0.3,6
39,dss,is1,2537.45,2260.03,0.3,6
40,is1,sse,4339.92,3840.7,0.3,6
41,is1,crps,453.27,409.61,0.3,6
42,is1,dss,725.1,682.16,0.3,6
43,is1,is1,2537.06,2269.26,0.3,6
44,sse,sse,4522.55,3567.99,0.3,6
45,sse,crps,457.62,398.29,0.3,6
46,sse,dss,729.54,666.17,0.3,6
47,sse,is1,2536.35,2259.15,0.3,6
48,crps,sse,4339.92,3840.7,0.5,6
49,crps,crps,453.27,409.61,0.5,6
50,crps,dss,725.1,682.16,0.5,6
51,crps,is1,2537.06,2269.26,0.5,6
52,dss,sse,4339.92,3840.7,0.5,6
53,dss,crps,453.27,409.61,0.5,6
54,dss,dss,725.1,682.16,0.5,6
55,dss,is1,2537.06,2269.26,0.5,6
56,is1,sse,4339.92,3840.7,0.5,6
57,is1,crps,453.27,409.61,0.5,6
58,is1,dss,725.1,682.16,0.5,6
59,is1,is1,2537.06,2269.26,0.5,6
60,sse,sse,4451.76,3619.19,0.5,6
61,sse,crps,456.22,402.95,0.5,6
62,sse,dss,730.83,669.88,0.5,6
63,sse,is1,2537.45,2260.03,0.5,6
64,crps,sse,4339.92,3840.7,0.8,6
65,crps,crps,453.27,409.61,0.8,6
66,crps,dss,725.1,682.16,0.8,6
67,crps,is1,2537.06,2269.26,0.8,6
68,dss,sse,5902.61,5323.63,0.8,6
69,dss,crps,522.22,478.6,0.8,6
70,dss,dss,750.73,738.88,0.8,6
71,dss,is1,2758.87,2558.13,0.8,6
72,is1,sse,4339.92,3840.7,0.8,6
73,is1,crps,453.27,409.61,0.8,6
74,is1,dss,725.1,682.16,0.8,6
75,is1,is1,2537.06,2269.26,0.8,6
76,sse,sse,4451.76,3619.19,0.8,6
77,sse,crps,456.22,402.95,0.8,6
78,sse,dss,730.83,669.88,0.8,6
79,sse,is1,2537.45,2260.03,0.8,6
0,crps,sse,3636.61,4903.54,0.0,7
1,crps,crps,448.1,435.57,0.0,7
2,crps,dss,698.13,699.75,0.0,7
3,crps,is1,2386.22,2510.27,0.0,7
4,dss,sse,3659.94,5003.79,0.0,7
5,dss,crps,448.68,436.81,0.0,7
6,dss,dss,712.63,678.64,0.0,7
7,dss,is1,2424.78,2485.27,0.0,7
8,is1,sse,3866.12,4897.07,0.0,7
9,is1,crps,461.36,433.76,0.0,7
10,is1,dss,697.68,686.69,0.0,7
11,is1,is1,2489.94,2459.12,0.0,7
12,sse,sse,4045.04,4431.13,0.0,7
13,sse,crps,453.34,429.6,0.0,7
14,sse,dss,814.82,691.24,0.0,7
15,sse,is1,2547.52,2457.25,0.0,7
16,crps,sse,3658.57,4912.43,0.1,7
17,crps,crps,447.56,438.74,0.1,7
18,crps,dss,693.4,707.52,0.1,7
19,crps,is1,2386.17,2510.86,0.1,7
20,dss,sse,3648.16,5041.32,0.1,7
21,dss,crps,443.96,445.05,0.1,7
22,dss,dss,692.21,695.12,0.1,7
23,dss,is1,2442.2,2494.51,0.1,7
24,is1,sse,3857.73,4913.64,0.1,7
25,is1,crps,457.72,438.27,0.1,7
26,is1,dss,700.3,695.17,0.1,7
27,is1,is1,2493.39,2479.96,0.1,7
28,sse,sse,4050.62,4447.77,0.1,7
29,sse,crps,454.65,432.63,0.1,7
30,sse,dss,836.43,696.9,0.1,7
31,sse,is1,2545.21,2458.55,0.1,7
32,crps,sse,3645.25,4924.92,0.3,7
33,crps,crps,446.49,441.28,0.3,7
34,crps,dss,690.6,711.16,0.3,7
35,crps,is1,2404.83,2513.09,0.3,7
36,dss,sse,3552.29,5189.74,0.3,7
37,dss,crps,429.04,464.93,0.3,7
38,dss,dss,688.16,713.19,0.3,7
39,dss,is1,2323.99,2529.43,0.3,7
40,is1,sse,3605.81,5104.26,0.3,7
41,is1,crps,434.59,457.4,0.3,7
42,is1,dss,697.28,706.61,0.3,7
43,is1,is1,2407.42,2501.92,0.3,7
44,sse,sse,4064.93,4480.79,0.3,7
45,sse,crps,450.86,434.91,0.3,7
