,Method,Metric,Train,Test,Threshold,Rep
62,sse,dss,1649.01,1497.75,0.5,0
63,sse,is1,5380.67,4807.95,0.5,0
64,crps,sse,11423.59,7745.99,0.8,0
65,crps,crps,990.34,816.97,0.8,0
66,crps,dss,1649.01,1497.75,0.8,0
67,crps,is1,5380.67,4807.95,0.8,0
68,dss,sse,10630.94,11373.17,0.8,0
69,dss,crps,943.73,952.01,0.8,0
70,dss,dss,1497.81,1502.09,0.8,0
71,dss,is1,5542.38,5582.54,0.8,0
72,is1,sse,9684.36,9006.64,0.8,0
73,is1,crps,914.79,868.96,0.8,0
74,is1,dss,1594.49,1532.48,0.8,0
75,is1,is1,5267.02,4956.91,0.8,0
76,sse,sse,11180.4,7863.97,0.8,0
77,sse,crps,973.8,825.75,0.8,0
78,sse,dss,1624.34,1504.82,0.8,0
79,sse,is1,5357.08,4837.68,0.8,0
0,crps,sse,9048.99,8734.03,0.0,1
1,crps,crps,872.11,801.53,0.0,1
2,crps,dss,1312.57,1246.5,0.0,1
3,crps,is1,5110.83,4852.64,0.0,1
4,dss,sse,9486.34,8774.24,0.0,1
5,dss,crps,878.75,805.46,0.0,1
6,dss,dss,1328.64,1237.09,0.0,1
7,dss,is1,5200.57,4846.95,0.0,1
8,is1,sse,9164.47,8611.71,0.0,1
9,is1,crps,891.78,799.24,0.0,1
10,is1,dss,1400.13,1287.79,0.0,1
11,is1,is1,5195.51,4818.75,0.0,1
12,sse,sse,9049.11,8600.64,0.0,1
13,sse,crps,881.06,799.11,0.0,1
14,sse,dss,1397.73,1284.78,0.0,1
15,sse,is1,5167.65,4824.88,0.0,1
16,crps,sse,9043.11,8739.58,0.1,1
17,crps,crps,868.71,803.92,0.1,1
18,crps,dss,1302.63,1253.18,0.1,1
19,crps,is1,5102.99,4857.49,0.1,1
20,dss,sse,9487.71,8786.15,0.1,1
21,dss,crps,877.01,809.67,0.1,1
22,dss,dss,1329.56,1249.59,0.1,1
23,dss,is1,5200.07,4862.66,0.1,1
24,is1,sse,9047.07,8921.88,0.1,1
25,is1,crps,910.21,855.29,0.1,1
26,is1,dss,1559.39,1535.53,0.1,1
27,is1,is1,5153.27,4947.07,0.1,1
28,sse,sse,9039.65,8914.98,0.1,1
29,sse,crps,906.69,855.92,0.1,1
30,sse,dss,1554.43,1536.53,0.1,1
31,sse,is1,5149.35,4949.03,0.1,1
32,crps,sse,9047.07,8921.88,0.3,1
33,crps,crps,910.21,855.29,0.3,1
34,crps,dss,1559.39,1535.53,0.3,1
35,crps,is1,5153.27,4947.07,0.3,1
36,dss,sse,9163.0,9233.47,0.3,1
37,dss,crps,854.21,833.14,0.3,1
38,dss,dss,1323.38,1264.69,0.3,1
39,dss,is1,5074.96,5038.97,0.3,1
40,is1,sse,9047.07,8921.88,0.3,1
41,is1,crps,910.21,855.29,0.3,1
42,is1,dss,1559.39,1535.53,0.3,1
43,is1,is1,5153.27,4947.07,0.3,1
44,sse,sse,9185.74,8950.16,0.3,1
45,sse,crps,910.73,858.72,0.3,1
46,sse,dss,1560.17,1545.84,0.3,1
47,sse,is1,5165.05,4962.42,0.3,1
48,crps,sse,9185.74,8950.16,0.5,1
49,crps,crps,910.73,858.72,0.5,1
50,crps,dss,1560.17,1545.84,0.5,1
51,crps,is1,5165.05,4962.42,0.5,1
52,dss,sse,9179.07,9362.1,0.5,1
53,dss,crps,854.29,839.93,0.5,1
54,dss,dss,1335.32,1290.25,0.5,1
55,dss,is1,5086.61,5087.2,0.5,1
56,is1,sse,9110.31,9092.63,0.5,1
57,is1,crps,899.8,869.4,0.5,1
58,is1,dss,1560.93,1547.94,0.5,1
59,is1,is1,5177.22,4984.31,0.5,1
60,sse,sse,9185.74,8950.16,0.5,1
61,sse,crps,910.73,858.72,0.5,1
62,sse,dss,1560.17,1545.84,0.5,1
63,sse,is1,5165.05,4962.42,0.5,1
64,crps,sse,9168.18,9299.11,0.8,1
65,crps,crps,894.08,881.85,0.8,1
66,crps,dss,1569.48,1555.25,0.8,1
67,crps,is1,5172.02,5113.28,0.8,1
68,dss,sse,10741.89,11256.16,0.8,1
69,dss,crps,947.96,947.38,0.8,1
70,dss,dss,1493.42,1501.14,0.8,1
71,dss,is1,5519.81,5605.41,0.8,1
72,is1,sse,9110.31,9092.63,0.8,1
73,is1,crps,899.8,869.4,0.8,1
74,is1,dss,1560.93,1547.94,0.8,1
75,is1,is1,5177.22,4984.31,0.8,1
76,sse,sse,9168.18,9299.11,0.8,1
77,sse,crps,894.08,881.85,0.8,1
78,sse,dss,1569.48,1555.25,0.8,1
79,sse,is1,5172.02,5113.28,0.8,1
0,crps,sse,9846.33,8377.36,0.0,2
1,crps,crps,884.1,799.9,0.0,2
2,crps,dss,1402.69,1242.16,0.0,2
3,crps,is1,5204.88,4834.77,0.0,2
4,dss,sse,9904.69,8392.56,0.0,2
5,dss,crps,890.4,799.24,0.0,2
6,dss,dss,1430.17,1212.21,0.0,2
7,dss,is1,5230.09,4799.39,0.0,2
8,is1,sse,10129.86,8405.98,0.0,2
9,is1,crps,934.52,824.64,0.0,2
10,is1,dss,1595.03,1399.12,0.0,2
11,is1,is1,5371.05,4790.19,0.0,2
12,sse,sse,10365.13,8281.23,0.0,2
13,sse,crps,928.93,815.92,0.0,2
14,sse,dss,1715.24,1384.62,0.0,2
15,sse,is1,5287.83,4826.62,0.0,2
16,crps,sse,9832.05,8389.66,0.1,2
17,crps,crps,880.63,803.86,0.1,2
18,crps,dss,1387.24,1256.7,0.1,2
19,crps,is1,5200.9,4841.13,0.1,2
20,dss,sse,9891.62,8404.89,0.1,2
21,dss,crps,885.47,804.07,0.1,2
22,dss,dss,1378.6,1236.97,0.1,2
23,dss,is1,5225.5,4811.43,0.1,2
24,is1,sse,9914.49,8535.11,0.1,2
25,is1,crps,933.3,847.24,0.1,2
26,is1,dss,1617.83,1509.08,0.1,2
27,is1,is1,5280.47,4868.99,0.1,2
28,sse,sse,9793.86,8428.47,0.1,2
29,sse,crps,925.49,844.52,0.1,2
30,sse,dss,1629.16,1496.76,0.1,2
31,sse,is1,5222.16,4875.73,0.1,2
32,crps,sse,9793.86,8428.47,0.3,2
33,crps,crps,925.49,844.52,0.3,2
34,crps,dss,1629.16,1496.76,0.3,2
35,crps,is1,5222.16,4875.73,0.3,2
36,dss,sse,9703.06,8786.16,0.3,2
37,dss,crps,867.14,825.8,0.3,2
38,dss,dss,1379.57,1268.82,0.3,2
39,dss,is1,5219.79,4945.66,0.3,2
40,is1,sse,9980.31,8686.69,0.3,2
41,is1,crps,933.28,857.5,0.3,2
42,is1,dss,1617.76,1514.8,0.3,2
43,is1,is1,5304.77,4911.45,0.3,2
44,sse,sse,9793.86,8428.47,0.3,2
45,sse,crps,925.49,844.52,0.3,2
46,sse,dss,1629.16,1496.76,0.3,2
47,sse,is1,5222.16,4875.73,0.3,2
48,crps,sse,9899.9,8573.65,0.5,2
49,crps,crps,928.85,851.24,0.5,2
50,crps,dss,1633.25,1499.7,0.5,2
51,crps,is1,5248.86,4888.2,0.5,2
52,dss,sse,9801.93,9188.86,0.5,2
53,dss,crps,871.14,847.29,0.5,2
54,dss,dss,1394.02,1292.81,0.5,2
55,dss,is1,5259.04,5048.89,0.5,2
56,is1,sse,9980.31,8686.69,0.5,2
57,is1,crps,933.28,857.5,0.5,2
58,is1,dss,1617.76,1514.8,0.5,2
59,is1,is1,5304.77,4911.45,0.5,2
60,sse,sse,9899.9,8573.65,0.5,2
61,sse,crps,928.85,851.24,0.5,2
62,sse,dss,1633.25,1499.7,0.5,2
63,sse,is1,5248.86,4888.2,0.5,2
64,crps,sse,9682.14,8978.31,0.8,2
65,crps,crps,913.18,872.35,0.8,2
66,crps,dss,1618.45,1522.9,0.8,2
67,crps,is1,5262.59,5019.06,0.8,2
68,dss,sse,10994.16,10979.92,0.8,2
69,dss,crps,940.39,950.24,0.8,2
70,dss,dss,1478.3,1495.11,0.8,2
71,dss,is1,5471.49,5624.05,0.8,2
72,is1,sse,9682.14,8978.31,0.8,2
73,is1,crps,913.18,872.35,0.8,2
74,is1,dss,1618.45,1522.9,0.8,2
75,is1,is1,5262.59,5019.06,0.8,2
76,sse,sse,9682.14,8978.31,0.8,2
77,sse,crps,913.18,872.35,0.8,2
78,sse,dss,1618.45,1522.9,0.8,2
79,sse,is1,5262.59,5019.06,0.8,2
0,crps,sse,11521.9,6658.08,0.0,3
1,crps,crps,935.16,741.07,0.0,3
2,crps,dss,1398.97,1221.53,0.0,3
3,crps,is1,5451.49,4623.47,0.0,3
4,dss,sse,11453.94,6694.93,0.0,3
5,dss,crps,929.2,745.89,0.0,3
6,dss,dss,1397.16,1218.49,0.0,3
7,dss,is1,5387.79,4634.67,0.0,3
8,is1,sse,11496.74,6667.52,0.0,3
9,is1,crps,932.33,742.51,0.0,3
10,is1,dss,1400.0,1222.27,0.0,3
11,is1,is1,5440.75,4613.9,0.0,3
12,sse,sse,11443.53,6536.37,0.0,3
13,sse,crps,940.91,756.12,0.0,3
14,sse,dss,1489.63,1269.35,0.0,3
15,sse,is1,5411.5,4602.85,0.0,3
16,crps,sse,11522.2,6660.31,0.1,3
17,crps,crps,933.92,742.7,0.1,3
18,crps,dss,1400.74,1224.68,0.1,3
19,crps,is1,5445.39,4630.61,0.1,3
20,dss,sse,11443.58,6701.65,0.1,3
21,dss,crps,925.86,748.3,0.1,3
22,dss,dss,1387.21,1227.77,0.1,3
23,dss,is1,5379.62,4643.16,0.1,3
24,is1,sse,11557.51,6720.6,0.1,3
25,is1,crps,931.47,747.73,0.1,3
26,is1,dss,1406.69,1233.95,0.1,3
27,is1,is1,5446.8,4640.6,0.1,3
28,sse,sse,11548.77,6722.55,0.1,3
29,sse,crps,969.48,799.2,0.1,3
30,sse,dss,1713.08,1446.6,0.1,3
31,sse,is1,5399.82,4733.82,0.1,3
32,crps,sse,11420.04,7293.35,0.3,3
33,crps,crps,926.2,773.2,0.3,3
34,crps,dss,1371.7,1266.14,0.3,3
35,crps,is1,5505.16,4762.09,0.3,3
36,dss,sse,11280.4,7269.07,0.3,3
37,dss,crps,918.23,774.52,0.3,3
38,dss,dss,1367.6,1267.49,0.3,3
39,dss,is1,5488.03,4774.01,0.3,3
40,is1,sse,11548.77,6722.55,0.3,3
41,is1,crps,969.48,799.2,0.3,3
42,is1,dss,1713.08,1446.6,0.3,3
43,is1,is1,5399.82,4733.82,0.3,3
44,sse,sse,11548.77,6722.55,0.3,3
45,sse,crps,969.48,799.2,0.3,3
46,sse,dss,1713.08,1446.6,0.3,3
47,sse,is1,5399.82,4733.82,0.3,3
48,crps,sse,11411.29,7295.3,0.5,3
49,crps,crps,964.2,824.67,0.5,3
50,crps,dss,1678.09,1478.79,0.5,3
51,crps,is1,5458.18,4855.31,0.5,3
52,dss,sse,11210.73,7330.03,0.5,3
53,dss,crps,932.23,806.79,0.5,3
54,dss,dss,1463.0,1347.58,0.5,3
55,dss,is1,5439.83,4820.49,0.5,3
56,is1,sse,11411.29,7295.3,0.5,3
57,is1,crps,964.2,824.67,0.5,3
58,is1,dss,1678.09,1478.79,0.5,3
59,is1,is1,5458.18,4855.31,0.5,3
60,sse,sse,11411.29,7295.3,0.5,3
61,sse,crps,964.2,824.67,0.5,3
62,sse,dss,1678.09,1478.79,0.5,3
63,sse,is1,5458.18,4855.31,0.5,3
64,crps,sse,11411.29,7295.3,0.8,3
65,crps,crps,964.2,824.67,0.8,3
66,crps,dss,1678.09,1478.79,0.8,3
67,crps,is1,5458.18,4855.31,0.8,3
68,dss,sse,13417.04,8581.53,0.8,3
69,dss,crps,1029.46,869.66,0.8,3
70,dss,dss,1582.5,1432.86,0.8,3
71,dss,is1,6008.7,5114.38,0.8,3
72,is1,sse,11411.29,7295.3,0.8,3
73,is1,crps,964.2,824.67,0.8,3
74,is1,dss,1678.09,1478.79,0.8,3
75,is1,is1,5458.18,4855.31,0.8,3
76,sse,sse,11411.29,7295.3,0.8,3
77,sse,crps,964.2,824.67,0.8,3
78,sse,dss,1678.09,1478.79,0.8,3
79,sse,is1,5458.18,4855.31,0.8,3
0,crps,sse,10656.29,7850.51,0.0,4
1,crps,crps,919.1,765.93,0.0,4
2,crps,dss,1358.52,1268.92,0.0,4
3,crps,is1,5393.69,4700.4,0.0,4
4,dss,sse,10840.33,7501.92,0.0,4
5,dss,crps,932.38,755.12,0.0,4
6,dss,dss,1383.6,1230.48,0.0,4
7,dss,is1,5383.3,4618.62,0.0,4
8,is1,sse,10566.64,7878.06,0.0,4
9,is1,crps,921.27,782.6,0.0,4
10,is1,dss,1374.81,1325.4,0.0,4
11,is1,is1,5404.86,4680.01,0.0,4
12,sse,sse,10511.48,7813.42,0.0,4
13,sse,crps,933.83,785.81,0.0,4
14,sse,dss,1523.39,1385.25,0.0,4
15,sse,is1,5424.99,4716.72,0.0,4
16,crps,sse,10654.95,7853.9,0.1,4
17,crps,crps,917.48,768.0,0.1,4
18,crps,dss,1346.18,1278.05,0.1,4
19,crps,is1,5389.81,4703.45,0.1,4
20,dss,sse,10825.09,7510.26,0.1,4
21,dss,crps,927.33,757.77,0.1,4
22,dss,dss,1358.59,1242.02,0.1,4
23,dss,is1,5380.84,4621.49,0.1,4
24,is1,sse,10823.34,8066.39,0.1,4
25,is1,crps,967.29,825.83,0.1,4
26,is1,dss,1683.77,1523.66,0.1,4
27,is1,is1,5537.78,4756.93,0.1,4
28,sse,sse,10566.34,7907.04,0.1,4
29,sse,crps,956.21,817.71,0.1,4
30,sse,dss,1658.62,1486.91,0.1,4
31,sse,is1,5490.99,4738.63,0.1,4
32,crps,sse,10823.34,8066.39,0.3,4
33,crps,crps,967.29,825.83,0.3,4
34,crps,dss,1683.77,1523.66,0.3,4
35,crps,is1,5537.78,4756.93,0.3,4
36,dss,sse,10456.25,8052.9,0.3,4
37,dss,crps,905.1,785.8,0.3,4
38,dss,dss,1339.26,1283.22,0.3,4
39,dss,is1,5386.06,4757.88,0.3,4
40,is1,sse,10836.06,8135.45,0.3,4
41,is1,crps,966.73,830.67,0.3,4
42,is1,dss,1677.37,1526.99,0.3,4
43,is1,is1,5574.08,4769.82,0.3,4
44,sse,sse,10836.06,8135.45,0.3,4
45,sse,crps,966.73,830.67,0.3,4
46,sse,dss,1677.37,1526.99,0.3,4
47,sse,is1,5574.08,4769.82,0.3,4
48,crps,sse,10731.99,8336.25,0.5,4
49,crps,crps,961.11,839.77,0.5,4
50,crps,dss,1671.31,1536.08,0.5,4
51,crps,is1,5526.87,4848.04,0.5,4
52,dss,sse,10456.25,8052.9,0.5,4
53,dss,crps,905.1,785.8,0.5,4
54,dss,dss,1339.26,1283.22,0.5,4
55,dss,is1,5386.06,4757.88,0.5,4
56,is1,sse,10836.06,8135.45,0.5,4
57,is1,crps,966.73,830.67,0.5,4
58,is1,dss,1677.37,1526.99,0.5,4
59,is1,is1,5574.08,4769.82,0.5,4
60,sse,sse,10836.06,8135.45,0.5,4
61,sse,crps,966.73,830.67,0.5,4
62,sse,dss,1677.37,1526.99,0.5,4
63,sse,is1,5574.08,4769.82,0.5,4
64,crps,sse,10731.99,8336.25,0.8,4
65,crps,crps,961.11,839.77,0.8,4
66,crps,dss,1671.31,1536.08,0.8,4
67,crps,is1,5526.87,4848.04,0.8,4
68,dss,sse,11857.87,10185.34,0.8,4
69,dss,crps,988.87,907.1,0.8,4
70,dss,dss,1517.24,1479.78,0.8,4
71,dss,is1,5840.41,5315.78,0.8,4
72,is1,sse,10731.99,8336.25,0.8,4
73,is1,crps,961.11,839.77,0.8,4
74,is1,dss,1671.31,1536.08,0.8,4
75,is1,is1,5526.87,4848.04,0.8,4
76,sse,sse,10731.99,8336.25,0.8,4
77,sse,crps,961.11,839.77,0.8,4
78,sse,dss,1671.31,1536.08,0.8,4
79,sse,is1,5526.87,4848.04,0.8,4
0,crps,sse,12387.37,7125.32,0.0,5
1,crps,crps,998.29,734.33,0.0,5
2,crps,dss,1579.43,1213.29,0.0,5
3,crps,is1,5660.69,4481.41,0.0,5
4,dss,sse,11928.35,7140.54,0.0,5
5,dss,crps,977.74,734.91,0.0,5
6,dss,dss,1595.77,1193.78,0.0,5
7,dss,is1,5669.33,4409.54,0.0,5
8,is1,sse,12394.11,7205.51,0.0,5
9,is1,crps,997.75,735.55,0.0,5
10,is1,dss,1594.78,1247.35,0.0,5
11,is1,is1,5670.38,4455.95,0.0,5
12,sse,sse,12525.14,7224.03,0.0,5
13,sse,crps,1023.72,758.73,0.0,5
14,sse,dss,1695.42,1311.84,0.0,5
15,sse,is1,5704.89,4523.38,0.0,5
16,crps,sse,12387.37,7125.32,0.1,5
17,crps,crps,998.29,734.33,0.1,5
18,crps,dss,1579.43,1213.29,0.1,5
19,crps,is1,5660.69,4481.41,0.1,5
20,dss,sse,11924.99,7142.78,0.1,5
21,dss,crps,975.95,735.91,0.1,5
22,dss,dss,1587.24,1196.55,0.1,5
23,dss,is1,5669.33,4409.62,0.1,5
24,is1,sse,12377.59,7225.86,0.1,5
25,is1,crps,993.58,739.56,0.1,5
26,is1,dss,1599.94,1271.7,0.1,5
27,is1,is1,5656.0,4462.93,0.1,5
28,sse,sse,12305.52,7301.22,0.1,5
29,sse,crps,1022.85,793.03,0.1,5
30,sse,dss,1864.19,1451.0,0.1,5
31,sse,is1,5665.63,4570.88,0.1,5
32,crps,sse,12370.52,7134.44,0.3,5
33,crps,crps,994.12,736.84,0.3,5
34,crps,dss,1566.33,1223.4,0.3,5
35,crps,is1,5642.29,4492.23,0.3,5
36,dss,sse,11822.39,7206.58,0.3,5
37,dss,crps,959.11,746.45,0.3,5
38,dss,dss,1551.28,1220.05,0.3,5
39,dss,is1,5633.35,4433.08,0.3,5
40,is1,sse,12305.52,7301.22,0.3,5
41,is1,crps,1022.85,793.03,0.3,5
42,is1,dss,1864.19,1451.0,0.3,5
43,is1,is1,5665.63,4570.88,0.3,5
44,sse,sse,12305.52,7301.22,0.3,5
45,sse,crps,1022.85,793.03,0.3,5
46,sse,dss,1864.19,1451.0,0.3,5
47,sse,is1,5665.63,4570.88,0.3,5
48,crps,sse,12352.74,7286.3,0.5,5
49,crps,crps,986.1,748.66,0.5,5
50,crps,dss,1578.48,1259.1,0.5,5
51,crps,is1,5639.83,4546.38,0.5,5
52,dss,sse,11878.44,7364.57,0.5,5
53,dss,crps,959.64,757.17,0.5,5
54,dss,dss,1437.2,1252.57,0.5,5
55,dss,is1,5683.38,4494.6,0.5,5
56,is1,sse,11633.74,7764.06,0.5,5
57,is1,crps,998.17,813.09,0.5,5
58,is1,dss,1863.54,1457.09,0.5,5
59,is1,is1,5716.23,4581.73,0.5,5
60,sse,sse,12333.68,7358.49,0.5,5
61,sse,crps,1025.78,797.3,0.5,5
62,sse,dss,1745.66,1461.79,0.5,5
63,sse,is1,5719.22,4592.96,0.5,5
64,crps,sse,12333.68,7358.49,0.8,5
65,crps,crps,1025.78,797.3,0.8,5
66,crps,dss,1745.66,1461.79,0.8,5
67,crps,is1,5719.22,4592.96,0.8,5
68,dss,sse,12678.49,9560.87,0.8,5
69,dss,crps,1041.25,864.71,0.8,5
70,dss,dss,1543.81,1464.49,0.8,5
71,dss,is1,6151.21,5009.64,0.8,5
72,is1,sse,11661.89,7821.32,0.8,5
73,is1,crps,1001.1,817.36,0.8,5
74,is1,dss,1745.01,1467.88,0.8,5
75,is1,is1,5769.82,4603.8,0.8,5
76,sse,sse,12333.68,7358.49,0.8,5
77,sse,crps,1025.78,797.3,0.8,5
78,sse,dss,1745.66,1461.79,0.8,5
79,sse,is1,5719.22,4592.96,0.8,5
0,crps,sse,8587.94,9182.42,0.0,6
1,crps,crps,816.41,839.04,0.0,6
2,crps,dss,1311.15,1284.58,0.0,6
3,crps,is1,4864.33,5081.5,0.0,6
4,dss,sse,8774.96,9414.77,0.0,6
5,dss,crps,816.8,857.92,0.0,6
6,dss,dss,1312.14,1304.4,0.0,6
7,dss,is1,4976.76,5128.41,0.0,6
8,is1,sse,8638.81,9202.65,0.0,6
9,is1,crps,809.49,849.93,0.0,6
10,is1,dss,1313.14,1331.47,0.0,6
11,is1,is1,4872.4,5065.89,0.0,6
12,sse,sse,8629.73,9137.94,0.0,6
13,sse,crps,820.24,855.16,0.0,6
14,sse,dss,1309.43,1335.6,0.0,6
15,sse,is1,4850.76,5085.56,0.0,6
16,crps,sse,8570.78,9191.96,0.1,6
17,crps,crps,809.04,843.22,0.1,6
18,crps,dss,1249.48,1302.81,0.1,6
19,crps,is1,4851.14,5093.11,0.1,6
20,dss,sse,8846.26,9544.32,0.1,6
21,dss,crps,816.42,864.52,0.1,6
22,dss,dss,1318.8,1310.33,0.1,6
23,dss,is1,4998.59,5158.52,0.1,6
24,is1,sse,8753.33,9402.88,0.1,6
25,is1,crps,842.7,913.36,0.1,6
26,is1,dss,1536.86,1573.27,0.1,6
27,is1,is1,4925.64,5193.71,0.1,6
28,sse,sse,8433.28,9360.41,0.1,6
29,sse,crps,833.36,911.44,0.1,6
30,sse,dss,1523.86,1568.53,0.1,6
31,sse,is1,4845.0,5186.9,0.1,6
32,crps,sse,8603.37,9323.84,0.3,6
33,crps,crps,842.65,905.68,0.3,6
34,crps,dss,1528.68,1570.77,0.3,6
35,crps,is1,4915.58,5190.76,0.3,6
36,dss,sse,8996.19,9734.69,0.3,6
37,dss,crps,818.5,877.72,0.3,6
38,dss,dss,1306.97,1329.06,0.3,6
39,dss,is1,4988.81,5202.97,0.3,6
40,is1,sse,8686.81,9684.14,0.3,6
41,is1,crps,841.03,927.23,0.3,6
42,is1,dss,1535.11,1579.56,0.3,6
43,is1,is1,4933.86,5245.67,0.3,6
44,sse,sse,8520.95,9410.54,0.3,6
45,sse,crps,838.18,914.13,0.3,6
46,sse,dss,1525.54,1571.87,0.3,6
47,sse,is1,4887.33,5208.45,0.3,6
48,crps,sse,8686.81,9684.14,0.5,6
49,crps,crps,841.03,927.23,0.5,6
50,crps,dss,1535.11,1579.56,0.5,6
51,crps,is1,4933.86,5245.67,0.5,6
52,dss,sse,8990.59,9869.54,0.5,6
53,dss,crps,817.04,887.67,0.5,6
54,dss,dss,1296.57,1377.87,0.5,6
55,dss,is1,4950.03,5260.35,0.5,6
56,is1,sse,8686.81,9684.14,0.5,6
57,is1,crps,841.03,927.23,0.5,6
58,is1,dss,1535.11,1579.56,0.5,6
59,is1,is1,4933.86,5245.67,0.5,6
60,sse,sse,8686.81,9684.14,0.5,6
61,sse,crps,841.03,927.23,0.5,6
62,sse,dss,1535.11,1579.56,0.5,6
63,sse,is1,4933.86,5245.67,0.5,6
64,crps,sse,8686.81,9684.14,0.8,6
65,crps,crps,841.03,927.23,0.8,6
66,crps,dss,1535.11,1579.56,0.8,6
67,crps,is1,4933.86,5245.67,0.8,6
68,dss,sse,10455.66,11409.33,0.8,6
69,dss,crps,904.26,987.41,0.8,6
70,dss,dss,1479.17,1545.4,0.8,6
71,dss,is1,5361.88,5719.21,0.8,6
72,is1,sse,8686.81,9684.14,0.8,6
73,is1,crps,841.03,927.23,0.8,6
74,is1,dss,1535.11,1579.56,0.8,6
75,is1,is1,4933.86,5245.67,0.8,6
76,sse,sse,8686.81,9684.14,0.8,6
77,sse,crps,841.03,927.23,0.8,6
78,sse,dss,1535.11,1579.56,0.8,6
79,sse,is1,4933.86,5245.67,0.8,6
0,crps,sse,10748.38,8159.18,0.0,7
1,crps,crps,899.76,802.7,0.0,7
2,crps,dss,1480.37,1257.29,0.0,7
3,crps,is1,5371.96,4906.26,0.0,7
4,dss,sse,10883.9,8020.92,0.0,7
5,dss,crps,909.84,801.18,0.0,7
6,dss,dss,1533.07,1239.27,0.0,7
7,dss,is1,5420.51,4840.5,0.0,7
8,is1,sse,10252.28,8098.02,0.0,7
9,is1,crps,912.21,808.42,0.0,7
10,is1,dss,1489.0,1330.01,0.0,7
11,is1,is1,5231.67,4761.62,0.0,7
12,sse,sse,10647.69,8112.55,0.0,7
13,sse,crps,891.46,801.41,0.0,7
14,sse,dss,1439.35,1258.83,0.0,7
15,sse,is1,5317.17,4900.61,0.0,7
16,crps,sse,10722.41,8167.96,0.1,7
17,crps,crps,891.66,805.75,0.1,7
18,crps,dss,1436.15,1265.54,0.1,7
19,crps,is1,5356.87,4917.15,0.1,7
20,dss,sse,10635.58,8138.81,0.1,7
21,dss,crps,897.14,807.71,0.1,7
22,dss,dss,1502.96,1247.49,0.1,7
23,dss,is1,5307.27,4870.7,0.1,7
24,is1,sse,10172.1,8197.06,0.1,7
25,is1,crps,919.0,847.76,0.1,7
26,is1,dss,1601.58,1539.85,0.1,7
27,is1,is1,5249.31,4875.86,0.1,7
28,sse,sse,10626.03,8208.07,0.1,7
29,sse,crps,928.35,855.11,0.1,7
30,sse,dss,1643.46,1545.82,0.1,7
31,sse,is1,5371.02,4958.77,0.1,7
32,crps,sse,10650.73,8200.65,0.3,7
