,Method,Metric,Train,Test,Threshold,Rep
27,is1,is1,315.02,247.16,0.1,3
28,sse,sse,72.97,43.85,0.1,3
29,sse,crps,83.51,62.66,0.1,3
30,sse,dss,-375.05,-547.61,0.1,3
31,sse,is1,308.43,244.52,0.1,3
32,crps,sse,65.88,44.65,0.3,3
33,crps,crps,79.69,63.37,0.3,3
34,crps,dss,-410.74,-547.51,0.3,3
35,crps,is1,305.93,249.57,0.3,3
36,dss,sse,66.15,45.7,0.3,3
37,dss,crps,81.29,66.44,0.3,3
38,dss,dss,-409.12,-535.89,0.3,3
39,dss,is1,316.14,267.39,0.3,3
40,is1,sse,61.2,48.44,0.3,3
41,is1,crps,77.77,65.61,0.3,3
42,is1,dss,-435.35,-533.99,0.3,3
43,is1,is1,311.8,248.78,0.3,3
44,sse,sse,73.76,44.04,0.3,3
45,sse,crps,84.35,64.53,0.3,3
46,sse,dss,-358.94,-530.1,0.3,3
47,sse,is1,318.07,252.63,0.3,3
48,crps,sse,65.37,45.13,0.5,3
49,crps,crps,79.03,64.04,0.5,3
50,crps,dss,-416.0,-541.86,0.5,3
51,crps,is1,305.08,253.28,0.5,3
52,dss,sse,58.02,51.07,0.5,3
53,dss,crps,76.26,70.56,0.5,3
54,dss,dss,-457.91,-506.45,0.5,3
55,dss,is1,301.98,280.6,0.5,3
56,is1,sse,60.69,48.92,0.5,3
57,is1,crps,77.11,66.28,0.5,3
58,is1,dss,-440.61,-528.34,0.5,3
59,is1,is1,310.95,252.5,0.5,3
60,sse,sse,72.53,45.95,0.5,3
61,sse,crps,84.02,68.32,0.5,3
62,sse,dss,-370.23,-491.76,0.5,3
63,sse,is1,316.1,275.59,0.5,3
64,crps,sse,65.37,45.13,0.8,3
65,crps,crps,79.03,64.04,0.8,3
66,crps,dss,-416.0,-541.86,0.8,3
67,crps,is1,305.08,253.28,0.8,3
68,dss,sse,58.02,51.07,0.8,3
69,dss,crps,76.26,70.56,0.8,3
70,dss,dss,-457.91,-506.45,0.8,3
71,dss,is1,301.98,280.6,0.8,3
72,is1,sse,60.69,48.92,0.8,3
73,is1,crps,77.11,66.28,0.8,3
74,is1,dss,-440.61,-528.34,0.8,3
75,is1,is1,310.95,252.5,0.8,3
76,sse,sse,72.53,45.95,0.8,3
77,sse,crps,84.02,68.32,0.8,3
78,sse,dss,-370.23,-491.76,0.8,3
79,sse,is1,316.1,275.59,0.8,3
0,crps,sse,62.0,48.46,0.0,4
1,crps,crps,76.69,65.99,0.0,4
2,crps,dss,-445.44,-535.54,0.0,4
3,crps,is1,309.42,245.2,0.0,4
4,dss,sse,62.0,48.52,0.0,4
5,dss,crps,76.72,66.44,0.0,4
6,dss,dss,-448.43,-535.21,0.0,4
7,dss,is1,307.94,247.26,0.0,4
8,is1,sse,63.4,48.22,0.0,4
9,is1,crps,77.9,65.54,0.0,4
10,is1,dss,-432.2,-539.16,0.0,4
11,is1,is1,316.85,242.34,0.0,4
12,sse,sse,63.25,48.66,0.0,4
13,sse,crps,77.67,66.55,0.0,4
14,sse,dss,-435.98,-531.73,0.0,4
15,sse,is1,316.23,246.44,0.0,4
16,crps,sse,61.99,48.47,0.1,4
17,crps,crps,76.67,66.02,0.1,4
18,crps,dss,-445.54,-535.53,0.1,4
19,crps,is1,309.58,245.23,0.1,4
20,dss,sse,61.88,48.56,0.1,4
21,dss,crps,76.39,66.61,0.1,4
22,dss,dss,-449.6,-534.82,0.1,4
23,dss,is1,306.65,247.93,0.1,4
24,is1,sse,63.4,48.22,0.1,4
25,is1,crps,77.9,65.54,0.1,4
26,is1,dss,-432.2,-539.16,0.1,4
27,is1,is1,316.85,242.34,0.1,4
28,sse,sse,63.21,48.67,0.1,4
29,sse,crps,77.57,66.58,0.1,4
30,sse,dss,-436.38,-531.68,0.1,4
31,sse,is1,315.41,246.44,0.1,4
32,crps,sse,61.99,48.47,0.3,4
33,crps,crps,76.67,66.02,0.3,4
34,crps,dss,-445.54,-535.53,0.3,4
35,crps,is1,309.58,245.23,0.3,4
36,dss,sse,62.34,49.85,0.3,4
37,dss,crps,77.43,70.13,0.3,4
38,dss,dss,-443.92,-520.76,0.3,4
39,dss,is1,314.64,266.58,0.3,4
40,is1,sse,63.41,48.22,0.3,4
41,is1,crps,77.94,65.55,0.3,4
42,is1,dss,-432.05,-539.16,0.3,4
43,is1,is1,317.66,242.6,0.3,4
44,sse,sse,63.14,48.7,0.3,4
45,sse,crps,77.35,66.72,0.3,4
46,sse,dss,-437.16,-531.34,0.3,4
47,sse,is1,314.94,247.11,0.3,4
48,crps,sse,61.9,48.52,0.5,4
49,crps,crps,76.37,66.25,0.5,4
50,crps,dss,-446.42,-534.98,0.5,4
51,crps,is1,308.97,246.68,0.5,4
52,dss,sse,56.52,52.54,0.5,4
53,dss,crps,74.82,71.56,0.5,4
54,dss,dss,-462.51,-510.96,0.5,4
55,dss,is1,305.71,272.99,0.5,4
56,is1,sse,62.82,49.15,0.5,4
57,is1,crps,77.08,66.77,0.5,4
58,is1,dss,-438.47,-529.54,0.5,4
59,is1,is1,314.8,245.34,0.5,4
60,sse,sse,55.83,51.81,0.5,4
61,sse,crps,74.84,70.75,0.5,4
62,sse,dss,-436.41,-467.43,0.5,4
63,sse,is1,307.25,263.94,0.5,4
64,crps,sse,61.69,49.17,0.8,4
65,crps,crps,75.74,67.36,0.8,4
66,crps,dss,-450.41,-527.51,0.8,4
67,crps,is1,307.95,251.62,0.8,4
68,dss,sse,56.52,52.54,0.8,4
69,dss,crps,74.82,71.56,0.8,4
70,dss,dss,-462.51,-510.96,0.8,4
71,dss,is1,305.71,272.99,0.8,4
72,is1,sse,60.91,50.56,0.8,4
73,is1,crps,75.83,68.47,0.8,4
74,is1,dss,-439.96,-510.29,0.8,4
75,is1,is1,312.57,252.36,0.8,4
76,sse,sse,56.34,52.55,0.8,4
77,sse,crps,76.3,73.56,0.8,4
78,sse,dss,-432.13,-459.08,0.8,4
79,sse,is1,318.74,277.65,0.8,4
0,crps,sse,49.88,55.66,0.0,5
1,crps,crps,71.8,67.76,0.0,5
2,crps,dss,-477.65,-525.33,0.0,5
3,crps,is1,292.15,261.82,0.0,5
4,dss,sse,50.9,55.36,0.0,5
5,dss,crps,72.76,67.49,0.0,5
6,dss,dss,-472.12,-530.14,0.0,5
7,dss,is1,291.56,258.82,0.0,5
8,is1,sse,50.38,56.76,0.0,5
9,is1,crps,73.12,68.99,0.0,5
10,is1,dss,-467.49,-512.35,0.0,5
11,is1,is1,292.71,263.11,0.0,5
12,sse,sse,50.74,56.17,0.0,5
13,sse,crps,73.02,69.89,0.0,5
14,sse,dss,-462.07,-502.5,0.0,5
15,sse,is1,295.55,266.74,0.0,5
16,crps,sse,49.88,55.66,0.1,5
17,crps,crps,71.8,67.76,0.1,5
18,crps,dss,-477.65,-525.33,0.1,5
19,crps,is1,292.15,261.82,0.1,5
20,dss,sse,50.88,55.63,0.1,5
21,dss,crps,72.59,68.09,0.1,5
22,dss,dss,-472.29,-527.48,0.1,5
23,dss,is1,291.08,261.0,0.1,5
24,is1,sse,50.36,56.76,0.1,5
25,is1,crps,73.09,69.01,0.1,5
26,is1,dss,-467.71,-512.34,0.1,5
27,is1,is1,292.4,263.2,0.1,5
28,sse,sse,50.68,56.29,0.1,5
29,sse,crps,72.85,70.23,0.1,5
30,sse,dss,-462.63,-501.3,0.1,5
31,sse,is1,294.62,268.57,0.1,5
32,crps,sse,50.08,55.8,0.3,5
33,crps,crps,71.94,68.19,0.3,5
34,crps,dss,-475.4,-523.8,0.3,5
35,crps,is1,291.91,263.59,0.3,5
36,dss,sse,50.64,55.89,0.3,5
37,dss,crps,72.24,68.49,0.3,5
38,dss,dss,-474.69,-524.86,0.3,5
39,dss,is1,288.19,262.62,0.3,5
40,is1,sse,50.11,56.95,0.3,5
41,is1,crps,72.6,69.56,0.3,5
42,is1,dss,-470.2,-510.52,0.3,5
43,is1,is1,292.88,266.16,0.3,5
44,sse,sse,50.77,56.35,0.3,5
45,sse,crps,72.88,70.34,0.3,5
46,sse,dss,-461.76,-500.74,0.3,5
47,sse,is1,295.13,268.57,0.3,5
48,crps,sse,49.9,55.92,0.5,5
49,crps,crps,71.76,68.42,0.5,5
50,crps,dss,-477.19,-522.6,0.5,5
51,crps,is1,290.21,264.14,0.5,5
52,dss,sse,49.15,58.95,0.5,5
53,dss,crps,73.85,74.51,0.5,5
54,dss,dss,-466.75,-478.97,0.5,5
55,dss,is1,301.44,286.85,0.5,5
56,is1,sse,49.87,57.21,0.5,5
57,is1,crps,72.25,69.96,0.5,5
58,is1,dss,-472.61,-507.9,0.5,5
59,is1,is1,289.99,267.77,0.5,5
60,sse,sse,50.72,56.44,0.5,5
61,sse,crps,72.85,70.49,0.5,5
62,sse,dss,-462.24,-499.84,0.5,5
63,sse,is1,295.07,268.93,0.5,5
64,crps,sse,48.04,57.15,0.8,5
65,crps,crps,69.81,69.76,0.8,5
66,crps,dss,-500.55,-505.31,0.8,5
67,crps,is1,280.17,271.38,0.8,5
68,dss,sse,49.15,58.95,0.8,5
69,dss,crps,73.85,74.51,0.8,5
70,dss,dss,-466.75,-478.97,0.8,5
71,dss,is1,301.44,286.85,0.8,5
72,is1,sse,49.07,57.75,0.8,5
73,is1,crps,71.92,71.66,0.8,5
74,is1,dss,-467.53,-490.93,0.8,5
75,is1,is1,289.64,273.27,0.8,5
76,sse,sse,50.48,56.7,0.8,5
77,sse,crps,72.5,70.89,0.8,5
78,sse,dss,-464.64,-497.22,0.8,5
79,sse,is1,292.18,270.55,0.8,5
0,crps,sse,52.77,53.87,0.0,6
1,crps,crps,69.55,70.86,0.0,6
2,crps,dss,-497.7,-496.02,0.0,6
3,crps,is1,286.29,270.58,0.0,6
4,dss,sse,50.78,55.17,0.0,6
5,dss,crps,67.9,71.7,0.0,6
6,dss,dss,-514.92,-491.11,0.0,6
7,dss,is1,279.7,277.91,0.0,6
8,is1,sse,51.31,54.86,0.0,6
9,is1,crps,69.05,71.29,0.0,6
10,is1,dss,-502.98,-491.6,0.0,6
11,is1,is1,281.24,267.52,0.0,6
12,sse,sse,51.98,53.7,0.0,6
13,sse,crps,69.08,71.14,0.0,6
14,sse,dss,-493.05,-493.81,0.0,6
15,sse,is1,284.41,270.47,0.0,6
16,crps,sse,52.77,53.87,0.1,6
17,crps,crps,69.55,70.86,0.1,6
18,crps,dss,-497.7,-496.02,0.1,6
19,crps,is1,286.29,270.58,0.1,6
20,dss,sse,51.39,56.37,0.1,6
21,dss,crps,70.27,75.01,0.1,6
22,dss,dss,-505.73,-477.26,0.1,6
23,dss,is1,288.63,292.38,0.1,6
24,is1,sse,51.31,54.86,0.1,6
25,is1,crps,69.05,71.29,0.1,6
26,is1,dss,-502.98,-491.6,0.1,6
27,is1,is1,281.24,267.52,0.1,6
28,sse,sse,51.98,53.7,0.1,6
29,sse,crps,69.08,71.14,0.1,6
30,sse,dss,-493.05,-493.81,0.1,6
31,sse,is1,284.41,270.47,0.1,6
32,crps,sse,52.77,53.87,0.3,6
33,crps,crps,69.55,70.86,0.3,6
34,crps,dss,-497.7,-496.02,0.3,6
35,crps,is1,286.29,270.58,0.3,6
36,dss,sse,51.28,56.99,0.3,6
37,dss,crps,70.75,76.22,0.3,6
38,dss,dss,-494.36,-471.23,0.3,6
39,dss,is1,288.95,295.09,0.3,6
40,is1,sse,51.32,54.86,0.3,6
41,is1,crps,69.05,71.3,0.3,6
42,is1,dss,-502.95,-491.58,0.3,6
43,is1,is1,280.92,267.63,0.3,6
44,sse,sse,51.98,53.7,0.3,6
45,sse,crps,69.08,71.14,0.3,6
46,sse,dss,-493.05,-493.81,0.3,6
47,sse,is1,284.41,270.47,0.3,6
48,crps,sse,52.77,53.87,0.5,6
49,crps,crps,69.55,70.86,0.5,6
50,crps,dss,-497.7,-496.02,0.5,6
51,crps,is1,286.29,270.58,0.5,6
52,dss,sse,51.28,56.99,0.5,6
53,dss,crps,70.75,76.22,0.5,6
54,dss,dss,-494.36,-471.23,0.5,6
55,dss,is1,288.95,295.09,0.5,6
56,is1,sse,51.32,54.86,0.5,6
57,is1,crps,69.05,71.3,0.5,6
58,is1,dss,-502.95,-491.58,0.5,6
59,is1,is1,280.92,267.63,0.5,6
60,sse,sse,52.23,55.67,0.5,6
61,sse,crps,72.26,75.59,0.5,6
62,sse,dss,-460.37,-452.43,0.5,6
63,sse,is1,300.92,288.19,0.5,6
64,crps,sse,52.75,54.57,0.8,6
65,crps,crps,69.46,71.55,0.8,6
66,crps,dss,-502.28,-485.08,0.8,6
67,crps,is1,285.52,274.48,0.8,6
68,dss,sse,51.28,56.99,0.8,6
69,dss,crps,70.75,76.22,0.8,6
70,dss,dss,-494.36,-471.23,0.8,6
71,dss,is1,288.95,295.09,0.8,6
72,is1,sse,50.43,55.89,0.8,6
73,is1,crps,67.36,72.8,0.8,6
74,is1,dss,-517.34,-477.67,0.8,6
75,is1,is1,274.94,274.75,0.8,6
76,sse,sse,51.4,57.04,0.8,6
77,sse,crps,71.62,78.06,0.8,6
78,sse,dss,-472.82,-423.49,0.8,6
79,sse,is1,295.2,300.84,0.8,6
0,crps,sse,56.32,48.92,0.0,7
1,crps,crps,74.58,64.76,0.0,7
2,crps,dss,-472.29,-535.18,0.0,7
3,crps,is1,307.55,245.06,0.0,7
4,dss,sse,55.5,49.17,0.0,7
5,dss,crps,73.37,64.86,0.0,7
6,dss,dss,-487.16,-536.99,0.0,7
7,dss,is1,301.67,245.53,0.0,7
8,is1,sse,56.67,49.94,0.0,7
9,is1,crps,74.86,65.69,0.0,7
10,is1,dss,-464.67,-529.89,0.0,7
11,is1,is1,308.34,244.03,0.0,7
12,sse,sse,55.77,49.67,0.0,7
13,sse,crps,73.48,65.9,0.0,7
14,sse,dss,-486.28,-516.73,0.0,7
15,sse,is1,301.38,248.96,0.0,7
16,crps,sse,56.32,48.92,0.1,7
17,crps,crps,74.58,64.76,0.1,7
18,crps,dss,-472.29,-535.18,0.1,7
19,crps,is1,307.55,245.06,0.1,7
20,dss,sse,55.46,49.33,0.1,7
21,dss,crps,72.95,65.27,0.1,7
22,dss,dss,-487.53,-535.4,0.1,7
23,dss,is1,299.3,247.9,0.1,7
24,is1,sse,56.67,49.94,0.1,7
25,is1,crps,74.86,65.69,0.1,7
26,is1,dss,-464.67,-529.89,0.1,7
27,is1,is1,308.34,244.03,0.1,7
28,sse,sse,55.77,49.67,0.1,7
29,sse,crps,73.48,65.9,0.1,7
30,sse,dss,-486.28,-516.73,0.1,7
31,sse,is1,301.38,248.96,0.1,7
32,crps,sse,56.32,48.92,0.3,7
33,crps,crps,74.58,64.76,0.3,7
34,crps,dss,-472.29,-535.18,0.3,7
35,crps,is1,307.55,245.06,0.3,7
36,dss,sse,56.5,51.66,0.3,7
37,dss,crps,75.33,69.76,0.3,7
38,dss,dss,-473.45,-511.39,0.3,7
39,dss,is1,307.67,265.88,0.3,7
40,is1,sse,56.47,50.2,0.3,7
41,is1,crps,74.62,66.09,0.3,7
42,is1,dss,-466.77,-526.79,0.3,7
43,is1,is1,308.25,245.63,0.3,7
44,sse,sse,55.69,49.76,0.3,7
45,sse,crps,73.07,66.2,0.3,7
46,sse,dss,-487.14,-515.81,0.3,7
47,sse,is1,298.92,250.99,0.3,7
48,crps,sse,56.15,49.05,0.5,7
49,crps,crps,74.05,65.16,0.5,7
50,crps,dss,-473.97,-533.96,0.5,7
51,crps,is1,306.56,247.88,0.5,7
52,dss,sse,56.5,51.66,0.5,7
53,dss,crps,75.33,69.76,0.5,7
54,dss,dss,-473.45,-511.39,0.5,7
55,dss,is1,307.67,265.88,0.5,7
56,is1,sse,56.33,50.25,0.5,7
57,is1,crps,74.2,66.24,0.5,7
58,is1,dss,-468.1,-526.26,0.5,7
59,is1,is1,307.24,245.98,0.5,7
