,Method,Metric,Train,Test,Threshold,Rep
1,crps,crps,291.02,181.23,0.0,1
2,crps,dss,-1875.83,-1150.21,0.0,1
3,crps,is1,1162.21,734.53,0.0,1
4,dss,sse,241.09,145.35,0.0,1
5,dss,crps,290.99,181.6,0.0,1
6,dss,dss,-1882.61,-1152.83,0.0,1
7,dss,is1,1160.83,735.26,0.0,1
8,is1,sse,243.64,144.94,0.0,1
9,is1,crps,292.37,181.42,0.0,1
10,is1,dss,-1832.74,-1137.26,0.0,1
11,is1,is1,1162.63,730.34,0.0,1
12,sse,sse,236.91,143.74,0.0,1
13,sse,crps,290.99,184.01,0.0,1
14,sse,dss,-1781.8,-1101.67,0.0,1
15,sse,is1,1166.04,746.75,0.0,1
16,crps,sse,241.91,145.34,0.1,1
17,crps,crps,291.34,181.07,0.1,1
18,crps,dss,-1874.78,-1150.44,0.1,1
19,crps,is1,1163.23,733.96,0.1,1
20,dss,sse,243.3,144.03,0.1,1
21,dss,crps,293.99,181.01,0.1,1
22,dss,dss,-1861.39,-1159.67,0.1,1
23,dss,is1,1172.23,735.35,0.1,1
24,is1,sse,244.19,143.57,0.1,1
25,is1,crps,292.97,180.53,0.1,1
26,is1,dss,-1827.45,-1146.21,0.1,1
27,is1,is1,1166.15,726.91,0.1,1
28,sse,sse,237.04,143.83,0.1,1
29,sse,crps,291.25,184.03,0.1,1
30,sse,dss,-1780.56,-1100.79,0.1,1
31,sse,is1,1167.19,747.81,0.1,1
32,crps,sse,243.41,144.16,0.3,1
33,crps,crps,293.45,180.06,0.3,1
34,crps,dss,-1860.31,-1158.37,0.3,1
35,crps,is1,1167.97,728.58,0.3,1
36,dss,sse,250.01,148.01,0.3,1
37,dss,crps,309.17,190.78,0.3,1
38,dss,dss,-1803.97,-1115.6,0.3,1
39,dss,is1,1238.64,782.33,0.3,1
40,is1,sse,246.3,142.16,0.3,1
41,is1,crps,294.88,179.38,0.3,1
42,is1,dss,-1772.45,-1177.28,0.3,1
43,is1,is1,1174.34,720.57,0.3,1
44,sse,sse,238.88,143.4,0.3,1
45,sse,crps,295.36,183.79,0.3,1
46,sse,dss,-1751.21,-1110.65,0.3,1
47,sse,is1,1182.16,748.48,0.3,1
48,crps,sse,246.3,142.16,0.5,1
49,crps,crps,294.88,179.38,0.5,1
50,crps,dss,-1772.45,-1177.28,0.5,1
51,crps,is1,1174.34,720.57,0.5,1
52,dss,sse,250.01,148.01,0.5,1
53,dss,crps,309.17,190.78,0.5,1
54,dss,dss,-1803.97,-1115.6,0.5,1
55,dss,is1,1238.64,782.33,0.5,1
56,is1,sse,246.3,142.16,0.5,1
57,is1,crps,294.88,179.38,0.5,1
58,is1,dss,-1772.45,-1177.28,0.5,1
59,is1,is1,1174.34,720.57,0.5,1
60,sse,sse,242.8,142.05,0.5,1
61,sse,crps,297.91,182.97,0.5,1
62,sse,dss,-1707.36,-1140.98,0.5,1
63,sse,is1,1188.88,743.45,0.5,1
64,crps,sse,246.3,142.16,0.8,1
65,crps,crps,294.88,179.38,0.8,1
66,crps,dss,-1772.45,-1177.28,0.8,1
67,crps,is1,1174.34,720.57,0.8,1
68,dss,sse,254.06,146.85,0.8,1
69,dss,crps,319.96,194.99,0.8,1
70,dss,dss,-1615.17,-1071.04,0.8,1
71,dss,is1,1283.5,794.99,0.8,1
72,is1,sse,248.83,143.31,0.8,1
73,is1,crps,297.35,181.3,0.8,1
74,is1,dss,-1756.76,-1161.51,0.8,1
75,is1,is1,1184.76,728.49,0.8,1
76,sse,sse,253.31,148.27,0.8,1
77,sse,crps,321.65,196.72,0.8,1
78,sse,dss,-1523.56,-1030.28,0.8,1
79,sse,is1,1292.69,805.86,0.8,1
0,crps,sse,236.18,147.74,0.0,2
1,crps,crps,288.94,182.85,0.0,2
2,crps,dss,-1794.07,-1148.83,0.0,2
3,crps,is1,1158.68,743.64,0.0,2
4,dss,sse,234.45,149.39,0.0,2
5,dss,crps,287.79,184.06,0.0,2
6,dss,dss,-1826.31,-1124.68,0.0,2
7,dss,is1,1156.16,746.32,0.0,2
8,is1,sse,238.04,146.12,0.0,2
9,is1,crps,288.56,183.56,0.0,2
10,is1,dss,-1799.04,-1133.65,0.0,2
11,is1,is1,1153.28,747.79,0.0,2
12,sse,sse,229.84,148.98,0.0,2
13,sse,crps,287.96,186.86,0.0,2
14,sse,dss,-1797.79,-1102.37,0.0,2
15,sse,is1,1151.85,748.89,0.0,2
16,crps,sse,236.24,147.69,0.1,2
17,crps,crps,289.02,182.79,0.1,2
18,crps,dss,-1793.51,-1149.31,0.1,2
19,crps,is1,1158.75,743.15,0.1,2
20,dss,sse,236.66,148.0,0.1,2
21,dss,crps,290.09,182.75,0.1,2
22,dss,dss,-1790.07,-1149.17,0.1,2
23,dss,is1,1162.85,741.15,0.1,2
24,is1,sse,238.04,146.12,0.1,2
25,is1,crps,288.61,183.49,0.1,2
26,is1,dss,-1799.04,-1133.66,0.1,2
27,is1,is1,1153.7,747.88,0.1,2
28,sse,sse,230.46,149.86,0.1,2
29,sse,crps,291.89,188.07,0.1,2
30,sse,dss,-1767.03,-1082.27,0.1,2
31,sse,is1,1167.45,759.86,0.1,2
32,crps,sse,238.43,147.12,0.3,2
33,crps,crps,291.69,182.2,0.3,2
34,crps,dss,-1769.01,-1158.2,0.3,2
35,crps,is1,1169.74,740.42,0.3,2
36,dss,sse,242.15,146.14,0.3,2
37,dss,crps,300.5,189.64,0.3,2
38,dss,dss,-1757.78,-1137.41,0.3,2
39,dss,is1,1216.79,775.85,0.3,2
40,is1,sse,239.89,144.96,0.3,2
41,is1,crps,292.48,182.44,0.3,2
42,is1,dss,-1771.83,-1148.18,0.3,2
43,is1,is1,1168.47,742.39,0.3,2
44,sse,sse,235.43,148.3,0.3,2
45,sse,crps,295.75,187.19,0.3,2
46,sse,dss,-1731.02,-1094.33,0.3,2
47,sse,is1,1179.45,757.8,0.3,2
48,crps,sse,240.54,143.47,0.5,2
49,crps,crps,292.65,180.61,0.5,2
50,crps,dss,-1762.48,-1170.18,0.5,2
51,crps,is1,1175.66,727.74,0.5,2
52,dss,sse,243.76,146.96,0.5,2
53,dss,crps,304.43,191.45,0.5,2
54,dss,dss,-1722.57,-1119.61,0.5,2
55,dss,is1,1231.56,783.98,0.5,2
56,is1,sse,239.89,144.96,0.5,2
57,is1,crps,292.48,182.44,0.5,2
58,is1,dss,-1771.83,-1148.18,0.5,2
59,is1,is1,1168.47,742.39,0.5,2
60,sse,sse,241.9,144.97,0.5,2
61,sse,crps,303.43,186.86,0.5,2
62,sse,dss,-1663.65,-1092.36,0.5,2
63,sse,is1,1216.77,754.33,0.5,2
64,crps,sse,240.54,143.47,0.8,2
65,crps,crps,292.65,180.61,0.8,2
66,crps,dss,-1762.48,-1170.18,0.8,2
67,crps,is1,1175.66,727.74,0.8,2
68,dss,sse,244.2,147.51,0.8,2
69,dss,crps,312.51,195.5,0.8,2
70,dss,dss,-1640.61,-1067.01,0.8,2
71,dss,is1,1264.58,799.28,0.8,2
72,is1,sse,240.56,143.74,0.8,2
73,is1,crps,293.05,181.59,0.8,2
74,is1,dss,-1766.47,-1158.28,0.8,2
75,is1,is1,1174.79,733.76,0.8,2
76,sse,sse,244.2,147.51,0.8,2
77,sse,crps,312.51,195.5,0.8,2
78,sse,dss,-1640.61,-1067.01,0.8,2
79,sse,is1,1264.58,799.28,0.8,2
0,crps,sse,237.74,146.08,0.0,3
1,crps,crps,290.55,183.56,0.0,3
2,crps,dss,-1828.86,-1133.45,0.0,3
3,crps,is1,1182.6,748.36,0.0,3
4,dss,sse,237.54,145.3,0.0,3
5,dss,crps,290.74,183.19,0.0,3
6,dss,dss,-1856.78,-1146.26,0.0,3
7,dss,is1,1178.95,744.48,0.0,3
8,is1,sse,238.99,146.93,0.0,3
9,is1,crps,292.35,184.09,0.0,3
10,is1,dss,-1825.87,-1143.33,0.0,3
11,is1,is1,1180.21,752.15,0.0,3
12,sse,sse,238.38,148.04,0.0,3
13,sse,crps,292.76,186.24,0.0,3
14,sse,dss,-1829.72,-1126.57,0.0,3
15,sse,is1,1184.61,755.1,0.0,3
16,crps,sse,237.74,146.08,0.1,3
17,crps,crps,290.55,183.56,0.1,3
18,crps,dss,-1828.86,-1133.45,0.1,3
19,crps,is1,1182.6,748.36,0.1,3
20,dss,sse,241.06,142.98,0.1,3
21,dss,crps,294.21,181.3,0.1,3
22,dss,dss,-1829.18,-1170.57,0.1,3
23,dss,is1,1190.18,733.44,0.1,3
24,is1,sse,239.26,146.55,0.1,3
25,is1,crps,292.65,183.64,0.1,3
26,is1,dss,-1825.05,-1144.5,0.1,3
27,is1,is1,1181.7,750.03,0.1,3
28,sse,sse,238.44,147.99,0.1,3
29,sse,crps,292.84,186.17,0.1,3
30,sse,dss,-1829.13,-1127.09,0.1,3
31,sse,is1,1184.88,754.92,0.1,3
32,crps,sse,242.18,142.35,0.3,3
33,crps,crps,294.9,179.64,0.3,3
34,crps,dss,-1789.29,-1172.95,0.3,3
35,crps,is1,1199.79,726.37,0.3,3
36,dss,sse,245.75,144.82,0.3,3
37,dss,crps,306.69,188.66,0.3,3
38,dss,dss,-1748.92,-1141.11,0.3,3
39,dss,is1,1251.49,774.07,0.3,3
40,is1,sse,241.98,142.55,0.3,3
41,is1,crps,295.46,180.79,0.3,3
42,is1,dss,-1791.96,-1171.35,0.3,3
43,is1,is1,1198.27,729.37,0.3,3
44,sse,sse,241.66,144.28,0.3,3
45,sse,crps,297.77,184.8,0.3,3
46,sse,dss,-1767.5,-1127.08,0.3,3
47,sse,is1,1206.64,748.3,0.3,3
48,crps,sse,242.18,142.35,0.5,3
49,crps,crps,294.9,179.64,0.5,3
50,crps,dss,-1789.29,-1172.95,0.5,3
51,crps,is1,1199.79,726.37,0.5,3
52,dss,sse,245.75,144.82,0.5,3
53,dss,crps,306.69,188.66,0.5,3
54,dss,dss,-1748.92,-1141.11,0.5,3
55,dss,is1,1251.49,774.07,0.5,3
56,is1,sse,241.98,142.55,0.5,3
57,is1,crps,295.46,180.79,0.5,3
58,is1,dss,-1791.96,-1171.35,0.5,3
59,is1,is1,1198.27,729.37,0.5,3
60,sse,sse,242.59,144.15,0.5,3
61,sse,crps,299.84,185.31,0.5,3
62,sse,dss,-1752.93,-1120.79,0.5,3
63,sse,is1,1218.07,750.83,0.5,3
64,crps,sse,243.08,142.25,0.8,3
65,crps,crps,296.97,180.16,0.8,3
66,crps,dss,-1775.64,-1166.77,0.8,3
67,crps,is1,1210.52,728.9,0.8,3
68,dss,sse,245.75,144.82,0.8,3
69,dss,crps,306.69,188.66,0.8,3
70,dss,dss,-1748.92,-1141.11,0.8,3
71,dss,is1,1251.49,774.07,0.8,3
72,is1,sse,241.98,142.55,0.8,3
73,is1,crps,295.46,180.79,0.8,3
74,is1,dss,-1791.96,-1171.35,0.8,3
75,is1,is1,1198.27,729.37,0.8,3
76,sse,sse,248.55,146.01,0.8,3
77,sse,crps,318.95,194.13,0.8,3
78,sse,dss,-1615.64,-1075.65,0.8,3
79,sse,is1,1305.27,790.41,0.8,3
0,crps,sse,238.28,145.16,0.0,4
1,crps,crps,287.67,182.14,0.0,4
2,crps,dss,-1852.69,-1149.55,0.0,4
3,crps,is1,1137.75,731.32,0.0,4
4,dss,sse,237.87,144.43,0.0,4
5,dss,crps,288.1,182.35,0.0,4
6,dss,dss,-1884.42,-1157.95,0.0,4
7,dss,is1,1144.34,730.88,0.0,4
8,is1,sse,240.24,148.07,0.0,4
9,is1,crps,289.27,183.71,0.0,4
10,is1,dss,-1849.48,-1134.38,0.0,4
11,is1,is1,1131.64,742.01,0.0,4
12,sse,sse,238.7,145.34,0.0,4
13,sse,crps,294.5,185.31,0.0,4
14,sse,dss,-1767.93,-1130.03,0.0,4
15,sse,is1,1153.63,744.8,0.0,4
16,crps,sse,238.35,145.1,0.1,4
17,crps,crps,288.04,181.9,0.1,4
18,crps,dss,-1851.98,-1150.18,0.1,4
19,crps,is1,1140.22,729.43,0.1,4
20,dss,sse,244.1,143.54,0.1,4
21,dss,crps,293.3,182.19,0.1,4
22,dss,dss,-1860.53,-1162.78,0.1,4
23,dss,is1,1156.33,733.76,0.1,4
24,is1,sse,240.34,147.9,0.1,4
25,is1,crps,289.85,183.27,0.1,4
26,is1,dss,-1848.79,-1135.43,0.1,4
27,is1,is1,1135.42,741.07,0.1,4
28,sse,sse,240.77,145.17,0.1,4
29,sse,crps,300.29,186.76,0.1,4
30,sse,dss,-1681.18,-1103.73,0.1,4
31,sse,is1,1175.54,757.0,0.1,4
32,crps,sse,239.92,144.72,0.3,4
33,crps,crps,290.09,181.41,0.3,4
34,crps,dss,-1823.87,-1159.57,0.3,4
35,crps,is1,1147.45,730.72,0.3,4
36,dss,sse,247.36,146.53,0.3,4
37,dss,crps,303.56,190.02,0.3,4
38,dss,dss,-1786.0,-1135.48,0.3,4
39,dss,is1,1200.02,776.45,0.3,4
40,is1,sse,244.51,145.53,0.3,4
41,is1,crps,292.71,182.35,0.3,4
42,is1,dss,-1810.21,-1153.81,0.3,4
43,is1,is1,1146.37,742.57,0.3,4
44,sse,sse,240.77,145.17,0.3,4
45,sse,crps,300.29,186.76,0.3,4
46,sse,dss,-1681.18,-1103.73,0.3,4
47,sse,is1,1175.54,757.0,0.3,4
48,crps,sse,245.24,144.11,0.5,4
49,crps,crps,293.58,181.44,0.5,4
50,crps,dss,-1807.16,-1159.7,0.5,4
51,crps,is1,1156.53,731.75,0.5,4
52,dss,sse,247.36,146.53,0.5,4
53,dss,crps,303.56,190.02,0.5,4
54,dss,dss,-1786.0,-1135.48,0.5,4
55,dss,is1,1200.02,776.45,0.5,4
56,is1,sse,244.51,145.53,0.5,4
57,is1,crps,292.71,182.35,0.5,4
58,is1,dss,-1810.21,-1153.81,0.5,4
59,is1,is1,1146.37,742.57,0.5,4
60,sse,sse,245.9,144.83,0.5,4
61,sse,crps,304.33,187.34,0.5,4
62,sse,dss,-1656.14,-1103.54,0.5,4
63,sse,is1,1194.96,758.01,0.5,4
64,crps,sse,245.24,144.11,0.8,4
65,crps,crps,293.58,181.44,0.8,4
66,crps,dss,-1807.16,-1159.7,0.8,4
67,crps,is1,1156.53,731.75,0.8,4
68,dss,sse,247.36,146.53,0.8,4
69,dss,crps,303.56,190.02,0.8,4
70,dss,dss,-1786.0,-1135.48,0.8,4
71,dss,is1,1200.02,776.45,0.8,4
72,is1,sse,245.24,144.11,0.8,4
73,is1,crps,293.58,181.44,0.8,4
74,is1,dss,-1807.16,-1159.7,0.8,4
75,is1,is1,1156.53,731.75,0.8,4
76,sse,sse,248.16,147.41,0.8,4
77,sse,crps,313.99,195.0,0.8,4
78,sse,dss,-1633.51,-1077.77,0.8,4
79,sse,is1,1237.08,797.08,0.8,4
0,crps,sse,226.63,144.53,0.0,5
1,crps,crps,281.19,182.17,0.0,5
2,crps,dss,-1956.9,-1152.83,0.0,5
3,crps,is1,1119.11,735.06,0.0,5
4,dss,sse,226.36,144.48,0.0,5
5,dss,crps,281.72,182.52,0.0,5
6,dss,dss,-1989.23,-1150.94,0.0,5
7,dss,is1,1121.57,734.16,0.0,5
8,is1,sse,227.04,145.2,0.0,5
9,is1,crps,281.77,182.22,0.0,5
10,is1,dss,-1947.82,-1156.01,0.0,5
11,is1,is1,1116.09,735.82,0.0,5
12,sse,sse,224.0,144.6,0.0,5
13,sse,crps,280.87,182.97,0.0,5
14,sse,dss,-1962.72,-1144.57,0.0,5
15,sse,is1,1119.66,735.33,0.0,5
16,crps,sse,227.27,144.36,0.1,5
17,crps,crps,282.18,181.83,0.1,5
18,crps,dss,-1944.3,-1157.25,0.1,5
19,crps,is1,1123.58,734.07,0.1,5
20,dss,sse,228.1,144.22,0.1,5
21,dss,crps,283.8,181.57,0.1,5
22,dss,dss,-1937.03,-1161.02,0.1,5
23,dss,is1,1125.66,733.68,0.1,5
24,is1,sse,227.42,144.97,0.1,5
25,is1,crps,282.56,181.98,0.1,5
26,is1,dss,-1940.94,-1158.9,0.1,5
27,is1,is1,1119.76,735.46,0.1,5
28,sse,sse,224.97,144.3,0.1,5
29,sse,crps,282.2,182.41,0.1,5
30,sse,dss,-1942.72,-1149.95,0.1,5
31,sse,is1,1123.43,733.91,0.1,5
32,crps,sse,227.47,144.18,0.3,5
33,crps,crps,283.05,181.92,0.3,5
34,crps,dss,-1940.26,-1159.18,0.3,5
35,crps,is1,1125.65,733.63,0.3,5
36,dss,sse,230.13,147.73,0.3,5
37,dss,crps,293.21,191.96,0.3,5
38,dss,dss,-1903.12,-1113.35,0.3,5
39,dss,is1,1167.35,786.3,0.3,5
40,is1,sse,228.1,144.22,0.3,5
41,is1,crps,283.8,181.57,0.3,5
42,is1,dss,-1937.03,-1161.02,0.3,5
43,is1,is1,1125.66,733.68,0.3,5
44,sse,sse,224.97,144.3,0.3,5
45,sse,crps,282.2,182.41,0.3,5
46,sse,dss,-1942.72,-1149.95,0.3,5
47,sse,is1,1123.43,733.91,0.3,5
48,crps,sse,228.1,144.22,0.5,5
49,crps,crps,283.8,181.57,0.5,5
50,crps,dss,-1937.03,-1161.02,0.5,5
51,crps,is1,1125.66,733.68,0.5,5
52,dss,sse,230.13,147.73,0.5,5
53,dss,crps,293.21,191.96,0.5,5
54,dss,dss,-1903.12,-1113.35,0.5,5
55,dss,is1,1167.35,786.3,0.5,5
56,is1,sse,228.65,145.57,0.5,5
57,is1,crps,285.54,184.25,0.5,5
58,is1,dss,-1917.95,-1134.94,0.5,5
59,is1,is1,1131.81,745.29,0.5,5
60,sse,sse,231.92,148.42,0.5,5
61,sse,crps,304.79,196.4,0.5,5
62,sse,dss,-1735.51,-1060.07,0.5,5
63,sse,is1,1219.68,802.49,0.5,5
64,crps,sse,228.65,145.57,0.8,5
65,crps,crps,285.54,184.25,0.8,5
66,crps,dss,-1917.95,-1134.94,0.8,5
67,crps,is1,1131.81,745.29,0.8,5
68,dss,sse,230.13,147.73,0.8,5
69,dss,crps,293.21,191.96,0.8,5
70,dss,dss,-1903.12,-1113.35,0.8,5
71,dss,is1,1167.35,786.3,0.8,5
72,is1,sse,228.65,145.57,0.8,5
73,is1,crps,285.54,184.25,0.8,5
74,is1,dss,-1917.95,-1134.94,0.8,5
75,is1,is1,1131.81,745.29,0.8,5
76,sse,sse,231.92,148.42,0.8,5
77,sse,crps,304.79,196.4,0.8,5
78,sse,dss,-1735.51,-1060.07,0.8,5
79,sse,is1,1219.68,802.49,0.8,5
0,crps,sse,254.48,144.42,0.0,6
1,crps,crps,296.35,182.52,0.0,6
2,crps,dss,-1757.82,-1154.1,0.0,6
3,crps,is1,1205.71,739.6,0.0,6
4,dss,sse,253.98,144.03,0.0,6
5,dss,crps,297.33,183.03,0.0,6
6,dss,dss,-1792.66,-1135.29,0.0,6
7,dss,is1,1211.36,743.06,0.0,6
8,is1,sse,255.11,143.33,0.0,6
9,is1,crps,296.99,181.51,0.0,6
10,is1,dss,-1748.31,-1168.85,0.0,6
11,is1,is1,1202.73,743.12,0.0,6
12,sse,sse,249.29,150.24,0.0,6
13,sse,crps,296.3,187.17,0.0,6
14,sse,dss,-1764.53,-1110.44,0.0,6
15,sse,is1,1205.25,758.78,0.0,6
16,crps,sse,254.85,144.01,0.1,6
17,crps,crps,296.98,181.89,0.1,6
18,crps,dss,-1748.88,-1158.16,0.1,6
19,crps,is1,1208.98,736.83,0.1,6
20,dss,sse,256.24,143.39,0.1,6
21,dss,crps,300.1,181.62,0.1,6
22,dss,dss,-1760.07,-1148.35,0.1,6
23,dss,is1,1219.73,735.23,0.1,6
24,is1,sse,255.48,143.48,0.1,6
25,is1,crps,297.42,181.53,0.1,6
26,is1,dss,-1744.68,-1167.31,0.1,6
27,is1,is1,1203.99,742.64,0.1,6
28,sse,sse,249.29,150.24,0.1,6
29,sse,crps,296.3,187.17,0.1,6
30,sse,dss,-1764.53,-1110.44,0.1,6
31,sse,is1,1205.25,758.78,0.1,6
32,crps,sse,256.63,143.26,0.3,6
33,crps,crps,299.51,180.97,0.3,6
34,crps,dss,-1731.01,-1165.71,0.3,6
35,crps,is1,1217.73,732.85,0.3,6
36,dss,sse,260.89,147.01,0.3,6
37,dss,crps,313.01,191.94,0.3,6
38,dss,dss,-1670.46,-1118.74,0.3,6
39,dss,is1,1269.78,784.7,0.3,6
40,is1,sse,256.63,143.23,0.3,6
41,is1,crps,300.3,181.5,0.3,6
42,is1,dss,-1730.39,-1164.0,0.3,6
43,is1,is1,1220.13,734.08,0.3,6
44,sse,sse,251.98,148.99,0.3,6
45,sse,crps,299.4,185.58,0.3,6
46,sse,dss,-1721.47,-1138.78,0.3,6
47,sse,is1,1219.41,749.07,0.3,6
48,crps,sse,256.63,143.23,0.5,6
49,crps,crps,300.3,181.5,0.5,6
50,crps,dss,-1730.39,-1164.0,0.5,6
51,crps,is1,1220.13,734.08,0.5,6
52,dss,sse,260.89,147.01,0.5,6
53,dss,crps,313.01,191.94,0.5,6
54,dss,dss,-1670.46,-1118.74,0.5,6
55,dss,is1,1269.78,784.7,0.5,6
56,is1,sse,256.63,143.23,0.5,6
57,is1,crps,300.3,181.5,0.5,6
58,is1,dss,-1730.39,-1164.0,0.5,6
59,is1,is1,1220.13,734.08,0.5,6
60,sse,sse,251.98,148.99,0.5,6
61,sse,crps,299.4,185.58,0.5,6
62,sse,dss,-1721.47,-1138.78,0.5,6
63,sse,is1,1219.41,749.07,0.5,6
64,crps,sse,257.48,144.03,0.8,6
65,crps,crps,302.25,182.92,0.8,6
66,crps,dss,-1704.56,-1148.53,0.8,6
67,crps,is1,1228.68,739.56,0.8,6
68,dss,sse,262.89,147.54,0.8,6
69,dss,crps,323.93,195.87,0.8,6
70,dss,dss,-1557.71,-1063.05,0.8,6
71,dss,is1,1322.44,794.74,0.8,6
72,is1,sse,257.48,144.03,0.8,6
73,is1,crps,302.25,182.92,0.8,6
74,is1,dss,-1704.56,-1148.53,0.8,6
75,is1,is1,1228.68,739.56,0.8,6
76,sse,sse,259.48,144.56,0.8,6
77,sse,crps,313.17,186.84,0.8,6
78,sse,dss,-1591.81,-1092.84,0.8,6
79,sse,is1,1281.34,749.59,0.8,6
0,crps,sse,235.29,147.14,0.0,7
1,crps,crps,288.22,184.68,0.0,7
2,crps,dss,-1810.3,-1139.06,0.0,7
3,crps,is1,1191.07,750.15,0.0,7
4,dss,sse,237.32,142.8,0.0,7
5,dss,crps,290.9,181.78,0.0,7
6,dss,dss,-1828.74,-1169.24,0.0,7
7,dss,is1,1203.18,735.43,0.0,7
8,is1,sse,238.08,143.98,0.0,7
9,is1,crps,292.19,182.94,0.0,7
10,is1,dss,-1773.82,-1155.6,0.0,7
11,is1,is1,1196.36,746.22,0.0,7
12,sse,sse,234.6,146.87,0.0,7
13,sse,crps,288.73,184.87,0.0,7
14,sse,dss,-1811.57,-1144.22,0.0,7
15,sse,is1,1193.35,746.07,0.0,7
16,crps,sse,235.32,147.15,0.1,7
17,crps,crps,288.33,184.68,0.1,7
18,crps,dss,-1809.97,-1138.95,0.1,7
19,crps,is1,1191.52,749.5,0.1,7
20,dss,sse,239.02,141.56,0.1,7
21,dss,crps,293.28,180.2,0.1,7
22,dss,dss,-1806.16,-1181.98,0.1,7
23,dss,is1,1208.88,731.0,0.1,7
24,is1,sse,238.53,144.07,0.1,7
25,is1,crps,292.81,182.76,0.1,7
26,is1,dss,-1755.33,-1149.83,0.1,7
27,is1,is1,1199.15,745.28,0.1,7
28,sse,sse,234.64,146.87,0.1,7
29,sse,crps,288.82,184.85,0.1,7
30,sse,dss,-1811.16,-1144.19,0.1,7
31,sse,is1,1193.75,746.35,0.1,7
32,crps,sse,239.67,143.96,0.3,7
33,crps,crps,292.57,181.59,0.3,7
34,crps,dss,-1755.04,-1157.34,0.3,7
35,crps,is1,1210.14,731.09,0.3,7
36,dss,sse,242.81,144.95,0.3,7
37,dss,crps,304.92,188.83,0.3,7
38,dss,dss,-1736.29,-1142.54,0.3,7
39,dss,is1,1260.7,771.08,0.3,7
