,Method,Metric,Train,Test,Threshold,Rep
65,crps,crps,391.97,508.56,0.8,0
66,crps,dss,338.77,478.2,0.8,0
67,crps,is1,2949.83,3814.54,0.8,0
68,dss,sse,714.79,979.17,0.8,0
69,dss,crps,391.97,508.56,0.8,0
70,dss,dss,338.77,478.2,0.8,0
71,dss,is1,2949.83,3814.54,0.8,0
72,is1,sse,714.79,979.17,0.8,0
73,is1,crps,391.97,508.56,0.8,0
74,is1,dss,338.77,478.2,0.8,0
75,is1,is1,2949.83,3814.54,0.8,0
76,sse,sse,714.79,979.17,0.8,0
77,sse,crps,391.97,508.56,0.8,0
78,sse,dss,338.77,478.2,0.8,0
79,sse,is1,2949.83,3814.54,0.8,0
0,crps,sse,201.41,345.29,0.0,1
1,crps,crps,190.32,270.11,0.0,1
2,crps,dss,-585.46,-422.47,0.0,1
3,crps,is1,2531.13,3290.18,0.0,1
4,dss,sse,202.24,346.01,0.0,1
5,dss,crps,190.38,269.86,0.0,1
6,dss,dss,-592.74,-394.63,0.0,1
7,dss,is1,2529.98,3291.69,0.0,1
8,is1,sse,261.98,466.43,0.0,1
9,is1,crps,205.33,304.98,0.0,1
10,is1,dss,-401.81,-21.78,0.0,1
11,is1,is1,2511.38,3273.26,0.0,1
12,sse,sse,202.04,346.38,0.0,1
13,sse,crps,191.42,270.45,0.0,1
14,sse,dss,-575.69,-439.75,0.0,1
15,sse,is1,2533.39,3289.21,0.0,1
16,crps,sse,203.59,346.37,0.1,1
17,crps,crps,193.34,267.36,0.1,1
18,crps,dss,-567.56,-451.59,0.1,1
19,crps,is1,2536.91,3281.4,0.1,1
20,dss,sse,203.59,346.37,0.1,1
21,dss,crps,193.34,267.36,0.1,1
22,dss,dss,-567.56,-451.59,0.1,1
23,dss,is1,2536.91,3281.4,0.1,1
24,is1,sse,268.06,477.47,0.1,1
25,is1,crps,208.24,305.15,0.1,1
26,is1,dss,-127.05,252.96,0.1,1
27,is1,is1,2520.25,3265.09,0.1,1
28,sse,sse,203.59,346.37,0.1,1
29,sse,crps,193.34,267.36,0.1,1
30,sse,dss,-567.56,-451.59,0.1,1
31,sse,is1,2536.91,3281.4,0.1,1
32,crps,sse,855.34,1155.34,0.3,1
33,crps,crps,420.32,550.27,0.3,1
34,crps,dss,437.74,644.41,0.3,1
35,crps,is1,3093.34,3943.56,0.3,1
36,dss,sse,855.34,1155.34,0.3,1
37,dss,crps,420.32,550.27,0.3,1
38,dss,dss,437.74,644.41,0.3,1
39,dss,is1,3093.34,3943.56,0.3,1
40,is1,sse,550.24,835.58,0.3,1
41,is1,crps,272.81,386.18,0.3,1
42,is1,dss,179.47,567.04,0.3,1
43,is1,is1,2588.84,3355.68,0.3,1
44,sse,sse,855.34,1155.34,0.3,1
45,sse,crps,420.32,550.27,0.3,1
46,sse,dss,437.74,644.41,0.3,1
47,sse,is1,3093.34,3943.56,0.3,1
48,crps,sse,855.34,1155.34,0.5,1
49,crps,crps,420.32,550.27,0.5,1
50,crps,dss,437.74,644.41,0.5,1
51,crps,is1,3093.34,3943.56,0.5,1
52,dss,sse,855.34,1155.34,0.5,1
53,dss,crps,420.32,550.27,0.5,1
54,dss,dss,437.74,644.41,0.5,1
55,dss,is1,3093.34,3943.56,0.5,1
56,is1,sse,1092.09,1440.15,0.5,1
57,is1,crps,471.93,610.95,0.5,1
58,is1,dss,1041.14,1350.7,0.5,1
59,is1,is1,3064.73,3872.06,0.5,1
60,sse,sse,855.34,1155.34,0.5,1
61,sse,crps,420.32,550.27,0.5,1
62,sse,dss,437.74,644.41,0.5,1
63,sse,is1,3093.34,3943.56,0.5,1
64,crps,sse,855.34,1155.34,0.8,1
65,crps,crps,420.32,550.27,0.8,1
66,crps,dss,437.74,644.41,0.8,1
67,crps,is1,3093.34,3943.56,0.8,1
68,dss,sse,855.34,1155.34,0.8,1
69,dss,crps,420.32,550.27,0.8,1
70,dss,dss,437.74,644.41,0.8,1
71,dss,is1,3093.34,3943.56,0.8,1
72,is1,sse,1092.09,1440.15,0.8,1
73,is1,crps,471.93,610.95,0.8,1
74,is1,dss,1041.14,1350.7,0.8,1
75,is1,is1,3064.73,3872.06,0.8,1
76,sse,sse,855.34,1155.34,0.8,1
77,sse,crps,420.32,550.27,0.8,1
78,sse,dss,437.74,644.41,0.8,1
79,sse,is1,3093.34,3943.56,0.8,1
0,crps,sse,197.1,300.61,0.0,2
1,crps,crps,185.67,258.13,0.0,2
2,crps,dss,-649.91,-562.62,0.0,2
3,crps,is1,2480.46,3249.29,0.0,2
4,dss,sse,176.03,338.18,0.0,2
5,dss,crps,179.95,273.14,0.0,2
6,dss,dss,-729.57,-250.03,0.0,2
7,dss,is1,2463.28,3276.76,0.0,2
8,is1,sse,249.54,379.87,0.0,2
9,is1,crps,199.2,283.05,0.0,2
10,is1,dss,-541.27,-45.72,0.0,2
11,is1,is1,2468.85,3298.4,0.0,2
12,sse,sse,197.18,300.53,0.0,2
13,sse,crps,185.85,257.87,0.0,2
14,sse,dss,-649.03,-563.41,0.0,2
15,sse,is1,2481.51,3248.41,0.0,2
16,crps,sse,209.04,303.85,0.1,2
17,crps,crps,191.64,257.38,0.1,2
18,crps,dss,-605.8,-609.02,0.1,2
19,crps,is1,2512.45,3247.63,0.1,2
20,dss,sse,180.16,331.89,0.1,2
21,dss,crps,183.11,267.98,0.1,2
22,dss,dss,-696.17,-435.72,0.1,2
23,dss,is1,2478.35,3247.59,0.1,2
24,is1,sse,316.54,483.26,0.1,2
25,is1,crps,218.19,305.12,0.1,2
26,is1,dss,-0.67,250.38,0.1,2
27,is1,is1,2489.38,3286.67,0.1,2
28,sse,sse,209.04,303.85,0.1,2
29,sse,crps,191.64,257.38,0.1,2
30,sse,dss,-605.8,-609.02,0.1,2
31,sse,is1,2512.45,3247.63,0.1,2
32,crps,sse,799.14,1003.1,0.3,2
33,crps,crps,406.06,514.54,0.3,2
34,crps,dss,388.12,498.96,0.3,2
35,crps,is1,3031.9,3834.22,0.3,2
36,dss,sse,799.14,1003.1,0.3,2
37,dss,crps,406.06,514.54,0.3,2
38,dss,dss,388.12,498.96,0.3,2
39,dss,is1,3031.9,3834.22,0.3,2
40,is1,sse,621.46,721.88,0.3,2
41,is1,crps,285.2,359.02,0.3,2
42,is1,dss,270.87,485.22,0.3,2
43,is1,is1,2562.72,3342.99,0.3,2
44,sse,sse,799.14,1003.1,0.3,2
45,sse,crps,406.06,514.54,0.3,2
46,sse,dss,388.12,498.96,0.3,2
47,sse,is1,3031.9,3834.22,0.3,2
48,crps,sse,799.14,1003.1,0.5,2
49,crps,crps,406.06,514.54,0.5,2
50,crps,dss,388.12,498.96,0.5,2
51,crps,is1,3031.9,3834.22,0.5,2
52,dss,sse,799.14,1003.1,0.5,2
53,dss,crps,406.06,514.54,0.5,2
54,dss,dss,388.12,498.96,0.5,2
55,dss,is1,3031.9,3834.22,0.5,2
56,is1,sse,1113.01,1341.81,0.5,2
57,is1,crps,471.64,589.91,0.5,2
58,is1,dss,1041.27,1299.27,0.5,2
59,is1,is1,3023.38,3855.6,0.5,2
60,sse,sse,799.14,1003.1,0.5,2
61,sse,crps,406.06,514.54,0.5,2
62,sse,dss,388.12,498.96,0.5,2
63,sse,is1,3031.9,3834.22,0.5,2
64,crps,sse,799.14,1003.1,0.8,2
65,crps,crps,406.06,514.54,0.8,2
66,crps,dss,388.12,498.96,0.8,2
67,crps,is1,3031.9,3834.22,0.8,2
68,dss,sse,799.14,1003.1,0.8,2
69,dss,crps,406.06,514.54,0.8,2
70,dss,dss,388.12,498.96,0.8,2
71,dss,is1,3031.9,3834.22,0.8,2
72,is1,sse,1113.01,1341.81,0.8,2
73,is1,crps,471.64,589.91,0.8,2
74,is1,dss,1041.27,1299.27,0.8,2
75,is1,is1,3023.38,3855.6,0.8,2
76,sse,sse,799.14,1003.1,0.8,2
77,sse,crps,406.06,514.54,0.8,2
78,sse,dss,388.12,498.96,0.8,2
79,sse,is1,3031.9,3834.22,0.8,2
0,crps,sse,205.94,326.51,0.0,3
1,crps,crps,192.43,265.33,0.0,3
2,crps,dss,-573.85,-454.8,0.0,3
3,crps,is1,2585.74,3285.64,0.0,3
4,dss,sse,206.98,324.62,0.0,3
5,dss,crps,193.47,264.0,0.0,3
6,dss,dss,-572.08,-470.41,0.0,3
7,dss,is1,2590.85,3279.96,0.0,3
8,is1,sse,296.02,396.52,0.0,3
9,is1,crps,215.85,284.69,0.0,3
10,is1,dss,-407.12,-360.58,0.0,3
11,is1,is1,2600.64,3261.4,0.0,3
12,sse,sse,205.56,330.54,0.0,3
13,sse,crps,192.48,265.87,0.0,3
14,sse,dss,-576.23,-444.22,0.0,3
15,sse,is1,2587.6,3291.31,0.0,3
16,crps,sse,210.99,318.63,0.1,3
17,crps,crps,196.46,259.68,0.1,3
18,crps,dss,-553.66,-521.31,0.1,3
19,crps,is1,2604.59,3257.83,0.1,3
20,dss,sse,210.99,318.63,0.1,3
21,dss,crps,196.46,259.68,0.1,3
22,dss,dss,-553.66,-521.31,0.1,3
23,dss,is1,2604.59,3257.83,0.1,3
24,is1,sse,314.32,428.77,0.1,3
25,is1,crps,222.77,288.76,0.1,3
26,is1,dss,0.06,31.51,0.1,3
27,is1,is1,2612.71,3251.03,0.1,3
28,sse,sse,210.99,318.63,0.1,3
29,sse,crps,196.46,259.68,0.1,3
30,sse,dss,-553.66,-521.31,0.1,3
31,sse,is1,2604.59,3257.83,0.1,3
32,crps,sse,843.77,1082.6,0.3,3
33,crps,crps,420.76,533.03,0.3,3
34,crps,dss,429.59,574.16,0.3,3
35,crps,is1,3111.57,3890.37,0.3,3
36,dss,sse,843.77,1082.6,0.3,3
37,dss,crps,420.76,533.03,0.3,3
38,dss,dss,429.59,574.16,0.3,3
39,dss,is1,3111.57,3890.37,0.3,3
40,is1,sse,1076.4,1381.18,0.3,3
41,is1,crps,471.07,598.16,0.3,3
42,is1,dss,1028.68,1315.2,0.3,3
43,is1,is1,3079.93,3860.96,0.3,3
44,sse,sse,843.77,1082.6,0.3,3
45,sse,crps,420.76,533.03,0.3,3
46,sse,dss,429.59,574.16,0.3,3
47,sse,is1,3111.57,3890.37,0.3,3
48,crps,sse,843.77,1082.6,0.5,3
49,crps,crps,420.76,533.03,0.5,3
50,crps,dss,429.59,574.16,0.5,3
51,crps,is1,3111.57,3890.37,0.5,3
52,dss,sse,843.77,1082.6,0.5,3
53,dss,crps,420.76,533.03,0.5,3
54,dss,dss,429.59,574.16,0.5,3
55,dss,is1,3111.57,3890.37,0.5,3
56,is1,sse,1076.4,1381.18,0.5,3
57,is1,crps,471.07,598.16,0.5,3
58,is1,dss,1028.68,1315.2,0.5,3
59,is1,is1,3079.93,3860.96,0.5,3
60,sse,sse,843.77,1082.6,0.5,3
61,sse,crps,420.76,533.03,0.5,3
62,sse,dss,429.59,574.16,0.5,3
63,sse,is1,3111.57,3890.37,0.5,3
64,crps,sse,843.77,1082.6,0.8,3
65,crps,crps,420.76,533.03,0.8,3
66,crps,dss,429.59,574.16,0.8,3
67,crps,is1,3111.57,3890.37,0.8,3
68,dss,sse,843.77,1082.6,0.8,3
69,dss,crps,420.76,533.03,0.8,3
70,dss,dss,429.59,574.16,0.8,3
71,dss,is1,3111.57,3890.37,0.8,3
72,is1,sse,1076.4,1381.18,0.8,3
73,is1,crps,471.07,598.16,0.8,3
74,is1,dss,1028.68,1315.2,0.8,3
75,is1,is1,3079.93,3860.96,0.8,3
76,sse,sse,843.77,1082.6,0.8,3
77,sse,crps,420.76,533.03,0.8,3
78,sse,dss,429.59,574.16,0.8,3
79,sse,is1,3111.57,3890.37,0.8,3
0,crps,sse,224.29,322.5,0.0,4
1,crps,crps,196.79,264.27,0.0,4
2,crps,dss,-570.14,-618.79,0.0,4
3,crps,is1,2618.18,3244.29,0.0,4
4,dss,sse,257.09,349.66,0.0,4
5,dss,crps,208.93,271.85,0.0,4
6,dss,dss,-460.8,-438.77,0.0,4
7,dss,is1,2645.45,3244.67,0.0,4
8,is1,sse,228.5,330.87,0.0,4
9,is1,crps,198.49,265.76,0.0,4
10,is1,dss,-559.95,-551.94,0.0,4
11,is1,is1,2606.24,3255.17,0.0,4
12,sse,sse,223.77,322.28,0.0,4
13,sse,crps,197.01,264.16,0.0,4
14,sse,dss,-582.58,-623.97,0.0,4
15,sse,is1,2614.89,3248.22,0.0,4
16,crps,sse,239.57,337.88,0.1,4
17,crps,crps,202.69,264.21,0.1,4
18,crps,dss,-278.3,-257.28,0.1,4
19,crps,is1,2627.82,3232.25,0.1,4
20,dss,sse,258.48,346.25,0.1,4
21,dss,crps,211.23,268.33,0.1,4
22,dss,dss,-433.36,-529.43,0.1,4
23,dss,is1,2648.64,3245.43,0.1,4
24,is1,sse,239.57,337.88,0.1,4
25,is1,crps,202.69,264.21,0.1,4
26,is1,dss,-278.3,-257.28,0.1,4
27,is1,is1,2627.82,3232.25,0.1,4
28,sse,sse,239.57,337.88,0.1,4
29,sse,crps,202.69,264.21,0.1,4
30,sse,dss,-278.3,-257.28,0.1,4
31,sse,is1,2627.82,3232.25,0.1,4
32,crps,sse,753.08,1005.83,0.3,4
33,crps,crps,395.59,514.4,0.3,4
34,crps,dss,581.69,873.65,0.3,4
35,crps,is1,3040.22,3789.5,0.3,4
36,dss,sse,1000.89,1265.46,0.3,4
37,dss,crps,455.82,576.36,0.3,4
38,dss,dss,554.4,740.01,0.3,4
39,dss,is1,3252.42,4027.87,0.3,4
40,is1,sse,910.08,1119.3,0.3,4
41,is1,crps,430.47,540.96,0.3,4
42,is1,dss,896.58,1094.66,0.3,4
43,is1,is1,3075.33,3818.51,0.3,4
44,sse,sse,753.08,1005.83,0.3,4
45,sse,crps,395.59,514.4,0.3,4
46,sse,dss,581.69,873.65,0.3,4
47,sse,is1,3040.22,3789.5,0.3,4
48,crps,sse,910.08,1119.3,0.5,4
49,crps,crps,430.47,540.96,0.5,4
50,crps,dss,896.58,1094.66,0.5,4
51,crps,is1,3075.33,3818.51,0.5,4
52,dss,sse,1000.89,1265.46,0.5,4
53,dss,crps,455.82,576.36,0.5,4
54,dss,dss,554.4,740.01,0.5,4
55,dss,is1,3252.42,4027.87,0.5,4
56,is1,sse,910.08,1119.3,0.5,4
57,is1,crps,430.47,540.96,0.5,4
58,is1,dss,896.58,1094.66,0.5,4
59,is1,is1,3075.33,3818.51,0.5,4
60,sse,sse,910.08,1119.3,0.5,4
61,sse,crps,430.47,540.96,0.5,4
62,sse,dss,896.58,1094.66,0.5,4
63,sse,is1,3075.33,3818.51,0.5,4
64,crps,sse,910.08,1119.3,0.8,4
65,crps,crps,430.47,540.96,0.8,4
66,crps,dss,896.58,1094.66,0.8,4
67,crps,is1,3075.33,3818.51,0.8,4
68,dss,sse,1000.89,1265.46,0.8,4
69,dss,crps,455.82,576.36,0.8,4
70,dss,dss,554.4,740.01,0.8,4
71,dss,is1,3252.42,4027.87,0.8,4
72,is1,sse,910.08,1119.3,0.8,4
73,is1,crps,430.47,540.96,0.8,4
74,is1,dss,896.58,1094.66,0.8,4
75,is1,is1,3075.33,3818.51,0.8,4
76,sse,sse,910.08,1119.3,0.8,4
77,sse,crps,430.47,540.96,0.8,4
78,sse,dss,896.58,1094.66,0.8,4
79,sse,is1,3075.33,3818.51,0.8,4
0,crps,sse,180.85,285.61,0.0,5
1,crps,crps,189.34,257.0,0.0,5
2,crps,dss,-642.68,-615.51,0.0,5
3,crps,is1,2556.92,3239.67,0.0,5
4,dss,sse,183.55,282.39,0.0,5
5,dss,crps,190.75,255.08,0.0,5
6,dss,dss,-638.23,-598.83,0.0,5
7,dss,is1,2563.65,3238.61,0.0,5
8,is1,sse,308.66,430.82,0.0,5
9,is1,crps,221.18,301.77,0.0,5
10,is1,dss,-307.91,-144.0,0.0,5
11,is1,is1,2582.43,3283.17,0.0,5
12,sse,sse,181.24,288.73,0.0,5
13,sse,crps,189.81,257.79,0.0,5
14,sse,dss,-640.64,-581.07,0.0,5
15,sse,is1,2559.22,3243.77,0.0,5
16,crps,sse,184.62,279.54,0.1,5
17,crps,crps,192.23,252.59,0.1,5
18,crps,dss,-623.14,-643.13,0.1,5
19,crps,is1,2569.09,3229.97,0.1,5
20,dss,sse,184.62,279.54,0.1,5
21,dss,crps,192.23,252.59,0.1,5
22,dss,dss,-623.14,-643.13,0.1,5
23,dss,is1,2569.09,3229.97,0.1,5
24,is1,sse,319.73,432.51,0.1,5
25,is1,crps,225.56,299.69,0.1,5
26,is1,dss,10.71,201.74,0.1,5
27,is1,is1,2597.83,3268.11,0.1,5
28,sse,sse,184.62,279.54,0.1,5
29,sse,crps,192.23,252.59,0.1,5
30,sse,dss,-623.14,-643.13,0.1,5
31,sse,is1,2569.09,3229.97,0.1,5
32,crps,sse,832.52,1081.76,0.3,5
33,crps,crps,419.14,533.05,0.3,5
34,crps,dss,428.06,574.12,0.3,5
35,crps,is1,3092.57,3891.39,0.3,5
36,dss,sse,832.52,1081.76,0.3,5
37,dss,crps,419.14,533.05,0.3,5
38,dss,dss,428.06,574.12,0.3,5
39,dss,is1,3092.57,3891.39,0.3,5
40,is1,sse,1100.9,1278.37,0.3,5
41,is1,crps,475.48,576.68,0.3,5
42,is1,dss,1040.54,1258.7,0.3,5
43,is1,is1,3072.28,3844.8,0.3,5
44,sse,sse,832.52,1081.76,0.3,5
45,sse,crps,419.14,533.05,0.3,5
46,sse,dss,428.06,574.12,0.3,5
47,sse,is1,3092.57,3891.39,0.3,5
48,crps,sse,832.52,1081.76,0.5,5
49,crps,crps,419.14,533.05,0.5,5
50,crps,dss,428.06,574.12,0.5,5
51,crps,is1,3092.57,3891.39,0.5,5
52,dss,sse,832.52,1081.76,0.5,5
53,dss,crps,419.14,533.05,0.5,5
54,dss,dss,428.06,574.12,0.5,5
55,dss,is1,3092.57,3891.39,0.5,5
56,is1,sse,1100.9,1278.37,0.5,5
57,is1,crps,475.48,576.68,0.5,5
58,is1,dss,1040.54,1258.7,0.5,5
59,is1,is1,3072.28,3844.8,0.5,5
60,sse,sse,832.52,1081.76,0.5,5
61,sse,crps,419.14,533.05,0.5,5
62,sse,dss,428.06,574.12,0.5,5
63,sse,is1,3092.57,3891.39,0.5,5
64,crps,sse,832.52,1081.76,0.8,5
65,crps,crps,419.14,533.05,0.8,5
66,crps,dss,428.06,574.12,0.8,5
67,crps,is1,3092.57,3891.39,0.8,5
68,dss,sse,832.52,1081.76,0.8,5
69,dss,crps,419.14,533.05,0.8,5
70,dss,dss,428.06,574.12,0.8,5
71,dss,is1,3092.57,3891.39,0.8,5
72,is1,sse,1100.9,1278.37,0.8,5
73,is1,crps,475.48,576.68,0.8,5
74,is1,dss,1040.54,1258.7,0.8,5
75,is1,is1,3072.28,3844.8,0.8,5
76,sse,sse,832.52,1081.76,0.8,5
77,sse,crps,419.14,533.05,0.8,5
78,sse,dss,428.06,574.12,0.8,5
79,sse,is1,3092.57,3891.39,0.8,5
0,crps,sse,244.01,367.33,0.0,6
1,crps,crps,208.12,274.95,0.0,6
2,crps,dss,-527.43,-479.82,0.0,6
3,crps,is1,2585.31,3267.53,0.0,6
4,dss,sse,244.01,367.33,0.0,6
5,dss,crps,208.12,274.95,0.0,6
6,dss,dss,-527.43,-479.82,0.0,6
7,dss,is1,2585.31,3267.53,0.0,6
8,is1,sse,205.2,309.59,0.0,6
9,is1,crps,199.25,260.42,0.0,6
10,is1,dss,-414.77,-379.98,0.0,6
11,is1,is1,2559.37,3228.87,0.0,6
12,sse,sse,243.93,367.55,0.0,6
13,sse,crps,208.95,274.01,0.0,6
14,sse,dss,-483.05,-493.05,0.0,6
15,sse,is1,2589.24,3263.76,0.0,6
16,crps,sse,247.94,365.26,0.1,6
17,crps,crps,211.78,271.35,0.1,6
18,crps,dss,-457.05,-534.58,0.1,6
19,crps,is1,2601.97,3249.77,0.1,6
20,dss,sse,247.94,365.25,0.1,6
21,dss,crps,210.86,272.47,0.1,6
22,dss,dss,-503.79,-518.79,0.1,6
23,dss,is1,2597.76,3254.31,0.1,6
24,is1,sse,248.04,354.81,0.1,6
25,is1,crps,214.79,275.68,0.1,6
26,is1,dss,-241.54,-107.97,0.1,6
27,is1,is1,2581.65,3238.95,0.1,6
28,sse,sse,247.94,365.26,0.1,6
29,sse,crps,211.78,271.35,0.1,6
30,sse,dss,-457.05,-534.58,0.1,6
31,sse,is1,2601.97,3249.77,0.1,6
32,crps,sse,896.47,1152.12,0.3,6
33,crps,crps,433.38,549.65,0.3,6
34,crps,dss,482.2,639.94,0.3,6
35,crps,is1,3156.8,3944.56,0.3,6
36,dss,sse,896.47,1152.12,0.3,6
37,dss,crps,433.38,549.65,0.3,6
38,dss,dss,482.2,639.94,0.3,6
39,dss,is1,3156.8,3944.56,0.3,6
40,is1,sse,1004.58,1195.16,0.3,6
41,is1,crps,456.55,558.03,0.3,6
42,is1,dss,981.36,1183.63,0.3,6
43,is1,is1,3074.57,3831.11,0.3,6
44,sse,sse,896.47,1152.12,0.3,6
45,sse,crps,433.38,549.65,0.3,6
46,sse,dss,482.2,639.94,0.3,6
47,sse,is1,3156.8,3944.56,0.3,6
48,crps,sse,896.47,1152.12,0.5,6
49,crps,crps,433.38,549.65,0.5,6
50,crps,dss,482.2,639.94,0.5,6
51,crps,is1,3156.8,3944.56,0.5,6
52,dss,sse,896.47,1152.12,0.5,6
53,dss,crps,433.38,549.65,0.5,6
54,dss,dss,482.2,639.94,0.5,6
55,dss,is1,3156.8,3944.56,0.5,6
56,is1,sse,1004.58,1195.16,0.5,6
57,is1,crps,456.55,558.03,0.5,6
58,is1,dss,981.36,1183.63,0.5,6
59,is1,is1,3074.57,3831.11,0.5,6
60,sse,sse,896.47,1152.12,0.5,6
61,sse,crps,433.38,549.65,0.5,6
62,sse,dss,482.2,639.94,0.5,6
63,sse,is1,3156.8,3944.56,0.5,6
64,crps,sse,896.47,1152.12,0.8,6
65,crps,crps,433.38,549.65,0.8,6
66,crps,dss,482.2,639.94,0.8,6
67,crps,is1,3156.8,3944.56,0.8,6
68,dss,sse,896.47,1152.12,0.8,6
69,dss,crps,433.38,549.65,0.8,6
70,dss,dss,482.2,639.94,0.8,6
71,dss,is1,3156.8,3944.56,0.8,6
72,is1,sse,1004.58,1195.16,0.8,6
73,is1,crps,456.55,558.03,0.8,6
74,is1,dss,981.36,1183.63,0.8,6
75,is1,is1,3074.57,3831.11,0.8,6
76,sse,sse,896.47,1152.12,0.8,6
77,sse,crps,433.38,549.65,0.8,6
78,sse,dss,482.2,639.94,0.8,6
79,sse,is1,3156.8,3944.56,0.8,6
0,crps,sse,268.14,337.99,0.0,7
1,crps,crps,211.55,267.31,0.0,7
2,crps,dss,-457.07,-522.79,0.0,7
3,crps,is1,2613.66,3236.06,0.0,7
4,dss,sse,267.31,342.77,0.0,7
5,dss,crps,210.7,270.34,0.0,7
6,dss,dss,-477.88,-413.16,0.0,7
7,dss,is1,2610.8,3253.7,0.0,7
8,is1,sse,195.89,284.85,0.0,7
9,is1,crps,193.3,254.81,0.0,7
10,is1,dss,-593.59,-574.99,0.0,7
11,is1,is1,2564.32,3243.02,0.0,7
12,sse,sse,268.14,337.99,0.0,7
13,sse,crps,211.55,267.31,0.0,7
14,sse,dss,-457.07,-522.79,0.0,7
15,sse,is1,2613.66,3236.06,0.0,7
16,crps,sse,270.35,334.94,0.1,7
17,crps,crps,213.66,264.31,0.1,7
18,crps,dss,-449.19,-537.1,0.1,7
19,crps,is1,2620.11,3232.53,0.1,7
20,dss,sse,270.35,334.94,0.1,7
21,dss,crps,213.66,264.31,0.1,7
22,dss,dss,-449.19,-537.1,0.1,7
23,dss,is1,2620.11,3232.53,0.1,7
24,is1,sse,199.76,275.57,0.1,7
25,is1,crps,195.55,251.2,0.1,7
26,is1,dss,-548.74,-586.57,0.1,7
27,is1,is1,2581.47,3217.23,0.1,7
28,sse,sse,270.35,334.94,0.1,7
29,sse,crps,213.66,264.31,0.1,7
30,sse,dss,-449.19,-537.1,0.1,7
31,sse,is1,2620.11,3232.53,0.1,7
32,crps,sse,902.5,1224.26,0.3,7
33,crps,crps,432.51,566.45,0.3,7
34,crps,dss,483.25,704.56,0.3,7
35,crps,is1,3166.78,3994.47,0.3,7
36,dss,sse,902.5,1224.26,0.3,7
37,dss,crps,432.51,566.45,0.3,7
38,dss,dss,483.25,704.56,0.3,7
39,dss,is1,3166.78,3994.47,0.3,7
40,is1,sse,1025.88,1258.6,0.3,7
41,is1,crps,457.51,571.64,0.3,7
42,is1,dss,997.53,1231.71,0.3,7
43,is1,is1,3086.13,3841.39,0.3,7
44,sse,sse,902.5,1224.26,0.3,7
45,sse,crps,432.51,566.45,0.3,7
46,sse,dss,483.25,704.56,0.3,7
47,sse,is1,3166.78,3994.47,0.3,7
48,crps,sse,902.5,1224.26,0.5,7
